"","X.1","genus_old","Plant_species","Id","Pollinator_species","Interaction","X","db","order","family","genus","guild","Z_scores"
"429",4803,"Apis","Paragenipa lancifolia","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv","Apis mellifera",25,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.376957555271437
"430",4805,"Apis","Scabiosa stellata","1_6_bartomeus_spain_2008_selop_1_2.csv","Apis melifera",1,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.382758184546206
"431",4807,"Apis","Tillandsia didisticha","10_1_souza_2017_brazil_chaco.csv","Apis mellifera",6,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.175521416312101
"432",4816,"Apis","Carpobrotus affinis","1_3_bartomeus_spain_2008_medca_1_2.csv","Apis melifera",1,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.538076840988026
"433",4817,"Apis","Nemopanthus mucronata","9_1_small_1976_canada.csv","Apis mellifera",1,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.57136547497509
"434",4818,"Apis","Timonius flavescens","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv","Apis mellifera",1,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.368740496845902
"435",4821,"Apis","Gaylussacia baccata","9_1_small_1976_canada.csv","Apis mellifera",1,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.57136547497509
"436",4824,"Apis","Syzygium wrightii","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv","Apis mellifera adansonii",3,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.30774089603656
"437",4825,"Apis","Roscheria melanochaetes","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv","Apis mellifera adansonii",11,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.0306581404909811
"438",4826,"Apis","Cinnamomum verum","13_3_kaiser-bunbury_2011_seychelles_copolia.csv","Apis mellifera adansonii",1,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.491319363897041
"439",4828,"Apis","Molinaea alternifolia","14_1_kaiser-bunbury_2010_mauritius_control.csv","Apis mellifera",35,6,"itis","Hymenoptera","Apidae","Apis","Bee",1.98732112468081
"440",4830,"Apis","Erythroxylum sechellarum","11_4_kaiser-bunbury_2017_seychelles_reserve.csv","Apis mellifera",27,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.374054986940946
"441",4832,"Apis","Dillenia ferruginea","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv","Apis mellifera adansonii",33,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.691654869893722
"442",4834,"Apis","Faujasiopsis flexuosa","14_1_kaiser-bunbury_2010_mauritius_control.csv","Apis mellifera",2,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.324234418139816
"443",4835,"Apis","Gastonia crassa","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv","Apis mellifera",225,6,"itis","Hymenoptera","Apidae","Apis","Bee",6.59110798958259
"444",4836,"Apis","Lavandula stoechas","1_4_bartomeus_spain_2008_medca_2_3.csv","Apis melifera",8,6,"itis","Hymenoptera","Apidae","Apis","Bee",2.65029536848152
"445",4838,"Apis","Chrysobalanus icaco","13_3_kaiser-bunbury_2011_seychelles_copolia.csv","Apis mellifera adansonii",17,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.373330662392894
"446",4839,"Apis","Psychotria pervillei","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv","Apis mellifera adansonii",2,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.37449500726325
"447",4842,"Apis","Labourdonnaisia callophylloides","14_1_kaiser-bunbury_2010_mauritius_control.csv","Apis mellifera",43,6,"itis","Hymenoptera","Apidae","Apis","Bee",2.54769822597066
"448",4843,"Apis","Pyrostria bibracteata","11_1_kaiser-bunbury_2017_seychelles_bernica.csv","Apis mellifera",46,6,"itis","Hymenoptera","Apidae","Apis","Bee",1.57642751169666
"449",4848,"Apis","Cistus salvifolius","1_4_bartomeus_spain_2008_medca_2_3.csv","Apis melifera",1,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.767190764560439
"450",4849,"Apis","Prosopis flexuosa","15_3_peralta_2006_mendoza_site_3.csv","Apis mellifera",85,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.599630184608338
"451",4850,"Apis","Zuccagnia punctata","15_3_peralta_2006_mendoza_site_3.csv","Apis mellifera",65,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.35697408472187
"452",4851,"Apis","Syzygium wrightii","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv","Apis mellifera adansonii",8,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.104392908760429
"453",4855,"Apis","Erythroxylum sechellarum","11_1_kaiser-bunbury_2017_seychelles_bernica.csv","Apis mellifera",35,6,"itis","Hymenoptera","Apidae","Apis","Bee",1.0949365793645
"454",4857,"Apis","Lavandula stoechas","1_3_bartomeus_spain_2008_medca_1_2.csv","Apis melifera",11,6,"itis","Hymenoptera","Apidae","Apis","Bee",2.69038420494013
"455",4858,"Apis","Memecylon elaeagni","11_1_kaiser-bunbury_2017_seychelles_bernica.csv","Apis mellifera",38,6,"itis","Hymenoptera","Apidae","Apis","Bee",1.22625228818236
"456",4859,"Apis","Spartium junceum","12_15_bartomeus_spain_2008_Villamanriqueeste_unp.csv","Apis mellifera",6,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.0722466616336624
"457",4860,"Apis","Nephrosperma vanhoutteanum","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv","Apis mellifera adansonii",75,6,"itis","Hymenoptera","Apidae","Apis","Bee",2.13096566863329
"458",4861,"Apis","Sedum sediforme","1_6_bartomeus_spain_2008_selop_1_2.csv","Apis melifera",1,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.382758184546206
"459",4862,"Apis","Opuntia sulphurea","15_4_peralta_2006_mendoza_site_4.csv","Apis mellifera",1,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.533711047685195
"460",4863,"Apis","Aphloia theiformis","13_3_kaiser-bunbury_2011_seychelles_copolia.csv","Apis mellifera adansonii",1,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.491319363897041
"461",4864,"Apis","Warneckea trinervis","14_1_kaiser-bunbury_2010_mauritius_control.csv","Apis mellifera",4,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.184140142817354
"462",4869,"Apis","Lavandula pedunculata","12_1_bartomeus_spain_2008_Aznalcazar_unp.csv","Apis mellifera",15,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.629871600549205
"463",4872,"Apis","Gaertnera psychotrioides/edentata","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Apis mellifera",5,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.0480839374567301
"464",4874,"Apis","Prosopis flexuosa","15_2_peralta_2006_mendoza_site_2.csv","Apis mellifera",95,6,"itis","Hymenoptera","Apidae","Apis","Bee",3.63522995037939
"465",4876,"Apis","Cistus monspeliensis","1_4_bartomeus_spain_2008_medca_2_3.csv","Apis melifera",2,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.27897845984016
"466",4877,"Apis","Galactites tomentosa","1_4_bartomeus_spain_2008_medca_2_3.csv","Apis melifera",1,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.767190764560439
"467",4878,"Apis","Diospyros revaughanii","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Apis mellifera",44,6,"itis","Hymenoptera","Apidae","Apis","Bee",3.50454513025661
"468",4881,"Apis","Psychotria pervillei","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv","Apis mellifera adansonii",7,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.132947029695698
"469",4882,"Apis","Phoenicophorium borsigianum","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv","Apis mellifera adansonii",16,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.260339169571241
"470",4884,"Apis","Deckenia nobilis","11_4_kaiser-bunbury_2017_seychelles_reserve.csv","Apis mellifera",111,6,"itis","Hymenoptera","Apidae","Apis","Bee",3.00706774417889
"471",4885,"Apis","Medusagyne oppositifolia","11_1_kaiser-bunbury_2017_seychelles_bernica.csv","Apis mellifera",12,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.0881828117608994
"472",4888,"Apis","Syzygium jambos","11_4_kaiser-bunbury_2017_seychelles_reserve.csv","Apis mellifera",80,6,"itis","Hymenoptera","Apidae","Apis","Bee",2.03536065519822
"473",4889,"Apis","Timonius flavescens","11_4_kaiser-bunbury_2017_seychelles_reserve.csv","Apis mellifera",2,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.409579762237013
"474",4890,"Apis","Rosmarinus officinalis","12_5_bartomeus_spain_2008_Elpinar_unp.csv","Apis mellifera",11,6,"itis","Hymenoptera","Apidae","Apis","Bee",1.23204287291141
"475",4891,"Apis","Warneckea trinervis","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Apis mellifera",18,6,"itis","Hymenoptera","Apidae","Apis","Bee",1.13612575178105
"476",4892,"Apis","Pittosporum senacia","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv","Apis mellifera adansonii",49,6,"itis","Hymenoptera","Apidae","Apis","Bee",1.74130476434218
"477",4893,"Apis","Lavandula pedunculata","12_7_bartomeus_spain_2008_Esparragal_unp.csv","Apis mellifera",29,6,"itis","Hymenoptera","Apidae","Apis","Bee",3.99520220665568
"478",4896,"Apis","Allium wallichii","5_1_fang_2008_china.csv","Apis cerana",2,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.335714675173961
"479",4898,"Apis","Bakerella hoyifolia","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Apis mellifera",2,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.321363096511603
"480",4902,"Apis","Pittosporum senacia","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv","Apis mellifera adansonii",1,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.404962881526898
"481",4904,"Apis","Pyrostria bibracteata","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv","Apis mellifera",59,6,"itis","Hymenoptera","Apidae","Apis","Bee",1.43336312910433
"482",4906,"Apis","Lavandula stoechas","12_5_bartomeus_spain_2008_Elpinar_unp.csv","Apis mellifera",6,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.215308463227236
"483",4908,"Apis","Lotus uliginosus","17_1_arroyo_correa_new_zealand_2019_1.csv","Apis mellifera",1,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.419655775277275
"484",4911,"Apis","Cinnamomum verum","11_4_kaiser-bunbury_2017_seychelles_reserve.csv","Apis mellifera",20,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.154637257171117
"485",4918,"Apis","Cistus albidus","1_4_bartomeus_spain_2008_medca_2_3.csv","Apis melifera",4,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.697446149600399
"486",4923,"Apis","Euodia obtusifolia","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Apis mellifera",1,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.412456149529894
"487",4924,"Apis","Spartium junceum","12_2_bartomeus_spain_2008_ConventodelaLuz_unp.csv","Apis mellifera",5,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.353273194610728
"488",4926,"Apis","Lavandula stoechas","12_1_bartomeus_spain_2008_Aznalcazar_unp.csv","Apis mellifera",5,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.12429838680461
"489",4927,"Apis","Mimusops sechellarum","11_1_kaiser-bunbury_2017_seychelles_bernica.csv","Apis mellifera",18,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.350814229396621
"490",4930,"Apis","Mimusops sechellarum","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv","Apis mellifera",1,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.368740496845902
"491",4931,"Apis","Galactites tomentosa","1_3_bartomeus_spain_2008_medca_1_2.csv","Apis melifera",1,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.538076840988026
"492",4933,"Apis","Turraea rigida","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Apis mellifera",1,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.412456149529894
"493",4937,"Apis","Cistus ladanifer","12_15_bartomeus_spain_2008_Villamanriqueeste_unp.csv","Apis mellifera",4,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.133378452246761
"494",4938,"Apis","Spartium junceum","12_9_bartomeus_spain_2008_LaRocina_unp.csv","Apis mellifera",12,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.424701123408371
"495",4939,"Apis","Badula insularis","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Apis mellifera",1,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.412456149529894
"496",4940,"Apis","Cistus salvifolius","12_15_bartomeus_spain_2008_Villamanriqueeste_unp.csv","Apis mellifera",11,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.586309446334722
"497",4941,"Apis","Epilobium hirsutum","18_1_bundgaard_2003_denmark.csv","Apis mellifera",14,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.88313520974527
"498",4943,"Apis","Dracaena reflexa","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Apis mellifera",5,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.0480839374567301
"499",4945,"Apis","Coffea macrocarpa","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Apis mellifera",1,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.412456149529894
"500",4946,"Apis","Trochetia blackburniana","14_1_kaiser-bunbury_2010_mauritius_control.csv","Apis mellifera",19,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.866566922101111
"501",4949,"Apis","Soulamea terminalioides","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv","Apis mellifera",8,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.151245231645011
"502",4951,"Apis","Chrysobalanus icaco","11_4_kaiser-bunbury_2017_seychelles_reserve.csv","Apis mellifera",104,6,"itis","Hymenoptera","Apidae","Apis","Bee",2.78765001440906
"503",4953,"Apis","Lavandula stoechas","12_2_bartomeus_spain_2008_ConventodelaLuz_unp.csv","Apis mellifera",38,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.375352769273898
"504",4954,"Apis","Retama sp.","12_2_bartomeus_spain_2008_ConventodelaLuz_unp.csv","Apis mellifera",3,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.397432343937069
"505",4956,"Apis","Phoenicophorium borsigianum","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv","Apis mellifera adansonii",8,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.285009516239148
"506",4957,"Apis","Paraserianthes falcataria","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv","Apis mellifera adansonii",10,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.20171160604891
"507",4960,"Apis","Geniostoma borbonicum","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Apis mellifera",4,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.139176990475021
"508",4962,"Apis","Halimium commutatum","12_7_bartomeus_spain_2008_Esparragal_unp.csv","Apis mellifera",9,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.805420005732981
"509",4963,"Apis","Rosmarinus officinalis","12_2_bartomeus_spain_2008_ConventodelaLuz_unp.csv","Apis mellifera",114,6,"itis","Hymenoptera","Apidae","Apis","Bee",2.05340044367486
"510",4965,"Apis","Nepenthes pervillei","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv","Apis mellifera adansonii",16,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.260339169571241
"511",4966,"Apis","Cistus crispus","12_1_bartomeus_spain_2008_Aznalcazar_unp.csv","Apis mellifera",13,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.479037603078442
"512",4971,"Apis","Prosopis flexuosa","15_4_peralta_2006_mendoza_site_4.csv","Apis mellifera",6,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.312356235281197
"513",4973,"Apis","Stachys sylvatica","18_1_bundgaard_2003_denmark.csv","Apis mellifera",3,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.433314004781558
"514",4974,"Apis","Erythroxylum macrocarpum","14_1_kaiser-bunbury_2010_mauritius_control.csv","Apis mellifera",1,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.394281555801047
"515",4976,"Apis","Calophyllum eputamen","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Apis mellifera",5,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.0480839374567301
"516",4979,"Apis","Mimusops sechellarum","11_3_kaiser-bunbury_2017_seychelles_copolia.csv","Apis mellifera",13,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.481125682174784
"517",4982,"Apis","Cordemoya integrifolia","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Apis mellifera",5,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.0480839374567301
"518",4983,"Apis","Phoenicophorium borsigianum","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv","Apis mellifera adansonii",11,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.0622698342079544
"519",4986,"Apis","Croton fothergillifolius","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Apis mellifera",1,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.412456149529894
"520",4989,"Apis","Larrea divaricata","15_2_peralta_2006_mendoza_site_2.csv","Apis mellifera",29,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.722809742500782
"521",4991,"Apis","Euodia chapelieri","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Apis mellifera",2,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.321363096511603
"522",4994,"Apis","Sida rhombifolia","10_1_souza_2017_brazil_chaco.csv","Apis mellifera",8,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.163124628506327
"523",4995,"Apis","Psidium cattleianum","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv","Apis mellifera adansonii",113,6,"itis","Hymenoptera","Apidae","Apis","Bee",4.08813076874835
"524",4997,"Apis","Roscheria melanochaetes","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv","Apis mellifera",6,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.0523369705965636
"525",5000,"Apis","Lycium chilense","15_3_peralta_2006_mendoza_site_3.csv","Apis mellifera",7,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.346728604948886
"526",5002,"Apis","Pemphis acidula","8_2_olesen_2002_mauritius.csv","Apis mellifera",103,6,"itis","Hymenoptera","Apidae","Apis","Bee",1.70920330565243
"527",5005,"Apis","Mimusops sechellarum","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv","Apis mellifera adansonii",2,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.351439362621775
"528",5006,"Apis","Commelina nudiflora","10_1_souza_2017_brazil_chaco.csv","Apis mellifera",4,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.187918204117876
"529",5009,"Apis","Myonima violacea","14_1_kaiser-bunbury_2010_mauritius_control.csv","Apis mellifera",18,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.79651978443988
"530",5014,"Apis","Potentilla lancinata","5_1_fang_2008_china.csv","Apis cerana",2,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.335714675173961
"531",5015,"Apis","Roscheria melanochaetes","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv","Apis mellifera",7,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.182315983816567
"532",5016,"Apis","Bertiera zaluzania","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Apis mellifera",23,6,"itis","Hymenoptera","Apidae","Apis","Bee",1.59159101687251
"533",5018,"Apis","Rosmarinus officinalis","12_6_bartomeus_spain_2008_Elpozo_unp.csv","Apis mellifera",150,6,"itis","Hymenoptera","Apidae","Apis","Bee",4.34617110625943
"534",5020,"Apis","Phoenicophorium borsigianum","13_3_kaiser-bunbury_2011_seychelles_copolia.csv","Apis mellifera adansonii",20,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.535452542322257
"535",5021,"Apis","Cistus crispus","12_15_bartomeus_spain_2008_Villamanriqueeste_unp.csv","Apis mellifera",29,6,"itis","Hymenoptera","Apidae","Apis","Bee",2.43693547125854
"536",5023,"Apis","Coffea mauritiana","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Apis mellifera",8,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.225195221598142
"537",5027,"Apis","Polyscias mauritiana","8_2_olesen_2002_mauritius.csv","Apis mellifera",149,6,"itis","Hymenoptera","Apidae","Apis","Bee",2.81692116498259
"538",5028,"Apis","Aloyssia gratissima","15_2_peralta_2006_mendoza_site_2.csv","Apis mellifera",23,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.458044269057272
"539",5033,"Apis","Gaertnera petrinensis","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Apis mellifera",1,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.412456149529894
"540",5034,"Apis","Eugenia orbiculata","14_2_kaiser-bunbury_2010_mauritius_restored.csv","Apis mellifera",1,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.412456149529894
"541",5036,"Apis","Timonius flavescens","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv","Apis mellifera",10,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.0677506565003679
"542",5037,"Apis","Phoenicophorium borsigianum","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv","Apis mellifera adansonii",9,6,"itis","Hymenoptera","Apidae","Apis","Bee",-0.0593758923432924
"543",5040,"Apis","Scaevola frutescens","8_2_olesen_2002_mauritius.csv","Apis mellifera",92,6,"itis","Hymenoptera","Apidae","Apis","Bee",1.44431425233435
"544",5041,"Apis","Excoecaria benthamiana","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv","Apis mellifera adansonii",18,6,"itis","Hymenoptera","Apidae","Apis","Bee",0.347736102741672
