"","Species_all","Plant_species","bee_family","Id","Interaction","Z_scores","Order_all","Family_all","Genus_all","Breeding_system.x","IMPUTED_Compatibility.x","Autonomous_selfing_level.x","Autonomous_selfing_level_data_type","Autonomous_selfing_level_fruit_set.x","Flower_morphology.x","Flower_symmetry.x","Flowers_per_plant.x","Flowers_per_inflorescence.x","Floral_unit_width.x","Corolla_diameter_mean.x","Corolla_length_mean.x","STYLE_IMPUTED.x","OVULES_IMPUTED.x","life_form.x","lifespan.x","IMPUTED_plant_height_mean_m.x","Breeding_system.y","IMPUTED_Compatibility.y","Autonomous_selfing_level.y","Autonomous_selfing_level_fruit_set.y","Flower_morphology.y","Flower_symmetry.y","Flowers_per_plant.y","Flowers_per_inflorescence.y","Floral_unit_width.y","Corolla_diameter_mean.y","Corolla_length_mean.y","STYLE_IMPUTED.y","OVULES_IMPUTED.y","life_form.y","lifespan.y","IMPUTED_plant_height_mean_m.y","Nectar_presence_absence","Clusters"
"713","Leptospermum scoparium","Leptospermum scoparium","Colletidae","17_1_arroyo_correa_new_zealand_2019_1.csv",1,-0.593919646671325,"Myrtales","Myrtaceae","Leptospermum","andromonoecious","self_compatible","NA","NA","NA","dish","actinomorphic","1000","300","9.1","9.1","1.1000000000000001","2.5","500","shrub","perennial","1.1000000000000001","Monoecious","self_compatible","low",-0.0703048652782527,"Open","actinomorphic",-0.119337410342045,0.566537338936957,-0.72059619512325,-0.312175475626083,-0.571875184671354,-0.443473093301517,0.166556273831851,"shrub","Perennial",-0.266246368598263,"yes",2
"714","Leptospermum scoparium","Leptospermum scoparium","Halictidae","17_1_arroyo_correa_new_zealand_2019_1.csv",1,-0.593919646671325,"Myrtales","Myrtaceae","Leptospermum","andromonoecious","self_compatible","NA","NA","NA","dish","actinomorphic","1000","300","9.1","9.1","1.1000000000000001","2.5","500","shrub","perennial","1.1000000000000001","Monoecious","self_compatible","low",-0.0703048652782527,"Open","actinomorphic",-0.119337410342045,0.566537338936957,-0.72059619512325,-0.312175475626083,-0.571875184671354,-0.443473093301517,0.166556273831851,"shrub","Perennial",-0.266246368598263,"yes",2
"715","Leucaena leucocephala","Leucaena leucocephala","Apidae","8_2_olesen_2002_mauritius.csv",46,-0.596764697312101,"Fabales","Fabaceae","Leucaena","hermaphrodite","partially_self_compatible","NA","NA","NA","brush","actinomorphic","7000","120","21","1","1","8.5","1","shrub","perennial","6","Hermaphrodite","partially_self_compatible","low",-0.28514849592448,"Brush","actinomorphic",0.578770130048815,0.123972757673041,-0.454831553234396,-0.711589731093117,-0.57768216162697,0.22199433380761,-0.127140622567794,"shrub","Perennial",1.13161990768571,"no",2
"716","Leucanthemum vulgare","Leucanthemum vulgare","Andrenidae","2_2_dicks_2002_england_hicklingbroad.csv",2,-0.277608534873355,"Asterales","Asteraceae","Leucanthemum","hermaphrodite","self_incompatible","low","quantitative","2.5","dish","actinomorphic","4","1","45","45","7.5","1.5","180","herb","perennial","0.45","Hermaphrodite","self_incompatible","low",-0.614450197563499,"Open","actinomorphic",-0.235223262046928,-0.168611604384771,0.0811643631801015,1.45806795292534,-0.200228659511941,-0.554384331153038,-0.0217864252621094,"herb","Perennial",-0.45167760932981,"yes",2
"717","Leucanthemum vulgare","Leucanthemum vulgare","Colletidae","17_1_arroyo_correa_new_zealand_2019_1.csv",13,0.620552814683492,"Asterales","Asteraceae","Leucanthemum","hermaphrodite","self_incompatible","low","quantitative","2.5","dish","actinomorphic","4","1","45","45","7.5","1.5","180","herb","perennial","0.45","Hermaphrodite","self_incompatible","low",-0.614450197563499,"Open","actinomorphic",-0.235223262046928,-0.168611604384771,0.0811643631801015,1.45806795292534,-0.200228659511941,-0.554384331153038,-0.0217864252621094,"herb","Perennial",-0.45167760932981,"yes",2
"718","Leucanthemum vulgare","Leucanthemum vulgare","Apidae","2_1_dicks_2002_england_shelfanger.csv",50,-0.0836591983044706,"Asterales","Asteraceae","Leucanthemum","hermaphrodite","self_incompatible","low","quantitative","2.5","dish","actinomorphic","4","1","45","45","7.5","1.5","180","herb","perennial","0.45","Hermaphrodite","self_incompatible","low",-0.614450197563499,"Open","actinomorphic",-0.235223262046928,-0.168611604384771,0.0811643631801015,1.45806795292534,-0.200228659511941,-0.554384331153038,-0.0217864252621094,"herb","Perennial",-0.45167760932981,"yes",2
"719","Leucanthemum vulgare","Leucanthemum vulgare","Halictidae","17_1_arroyo_correa_new_zealand_2019_1.csv",2,-0.49271360822509,"Asterales","Asteraceae","Leucanthemum","hermaphrodite","self_incompatible","low","quantitative","2.5","dish","actinomorphic","4","1","45","45","7.5","1.5","180","herb","perennial","0.45","Hermaphrodite","self_incompatible","low",-0.614450197563499,"Open","actinomorphic",-0.235223262046928,-0.168611604384771,0.0811643631801015,1.45806795292534,-0.200228659511941,-0.554384331153038,-0.0217864252621094,"herb","Perennial",-0.45167760932981,"yes",2
"720","Leucanthemum vulgare","Leucanthemum vulgare","Colletidae","17_3_arroyo_correa_new_zealand_2019_3.csv",1,-0.544355736809217,"Asterales","Asteraceae","Leucanthemum","hermaphrodite","self_incompatible","low","quantitative","2.5","dish","actinomorphic","4","1","45","45","7.5","1.5","180","herb","perennial","0.45","Hermaphrodite","self_incompatible","low",-0.614450197563499,"Open","actinomorphic",-0.235223262046928,-0.168611604384771,0.0811643631801015,1.45806795292534,-0.200228659511941,-0.554384331153038,-0.0217864252621094,"herb","Perennial",-0.45167760932981,"yes",2
"721","Leucanthemum vulgare","Leucanthemum vulgare","Apidae","2_2_dicks_2002_england_hicklingbroad.csv",49,0.079572172636807,"Asterales","Asteraceae","Leucanthemum","hermaphrodite","self_incompatible","low","quantitative","2.5","dish","actinomorphic","4","1","45","45","7.5","1.5","180","herb","perennial","0.45","Hermaphrodite","self_incompatible","low",-0.614450197563499,"Open","actinomorphic",-0.235223262046928,-0.168611604384771,0.0811643631801015,1.45806795292534,-0.200228659511941,-0.554384331153038,-0.0217864252621094,"herb","Perennial",-0.45167760932981,"yes",2
"722","Leucanthemum vulgare","Leucanthemum vulgare","Andrenidae","2_1_dicks_2002_england_shelfanger.csv",8,-0.270936896031737,"Asterales","Asteraceae","Leucanthemum","hermaphrodite","self_incompatible","low","quantitative","2.5","dish","actinomorphic","4","1","45","45","7.5","1.5","180","herb","perennial","0.45","Hermaphrodite","self_incompatible","low",-0.614450197563499,"Open","actinomorphic",-0.235223262046928,-0.168611604384771,0.0811643631801015,1.45806795292534,-0.200228659511941,-0.554384331153038,-0.0217864252621094,"herb","Perennial",-0.45167760932981,"yes",2
"723","Ligularia cymbulifera","Ligularia cymbulifera","Apidae","5_1_fang_2008_china.csv",18,-0.34832659772456,"Asterales","Asteraceae","Ligularia","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","50","50","40","19.100000000000001","6.5","6.5","15","herb","perennial","1","Hermaphrodite","self_compatible","low",-0.0241382927119355,"Capitulum","actinomorphic",-0.229871104237265,-0.0481356905962605,-0.0305014527395854,0.180928543469021,-0.258298429068099,0.000171858104567667,-0.118900629482433,"herb","Perennial",-0.294774251787732,"yes",2
"724","Ligularia dictyoneura","Ligularia dictyoneura","Apidae","5_1_fang_2008_china.csv",125,1.44139469670655,"Asterales","Asteraceae","Ligularia","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","15","15","35","17.5","17.5","6.5","15","herb","NA","0.78500000000000003","Hermaphrodite","partially_self_compatible","low",-0.167714051359493,"Capitulum","actinomorphic",-0.233943398222878,-0.134189914730911,-0.142167268659272,0.102031900413804,0.380469036049642,0.000171858104567667,-0.118900629482433,"herb","Perennial",-0.35610920064509,"yes",2
"725","Ligularia dictyoneura","Ligularia dictyoneura","Halictidae","5_1_fang_2008_china.csv",5,-0.565769371814321,"Asterales","Asteraceae","Ligularia","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","15","15","35","17.5","17.5","6.5","15","herb","NA","0.78500000000000003","Hermaphrodite","partially_self_compatible","low",-0.167714051359493,"Capitulum","actinomorphic",-0.233943398222878,-0.134189914730911,-0.142167268659272,0.102031900413804,0.380469036049642,0.000171858104567667,-0.118900629482433,"herb","Perennial",-0.35610920064509,"yes",2
"726","Ligularia lankongensis","Ligularia lankongensis","Halictidae","5_1_fang_2008_china.csv",3,-0.599222106289669,"Asterales","Asteraceae","Ligularia","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","10","10","40","25","10","6.5","15","herb","NA","0.25","Hermaphrodite","partially_self_compatible","low",-0.14961908184697,"Capitulum","actinomorphic",-0.234525154506537,-0.146483375321575,-0.0305014527395854,0.471859914735132,-0.0550542356215452,0.000171858104567667,-0.118900629482433,"herb","Perennial",-0.508733375708748,"yes",2
"727","Ligularia lankongensis","Ligularia lankongensis","Apidae","5_1_fang_2008_china.csv",35,-0.0639783546841029,"Asterales","Asteraceae","Ligularia","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","10","10","40","25","10","6.5","15","herb","NA","0.25","Hermaphrodite","partially_self_compatible","low",-0.14961908184697,"Capitulum","actinomorphic",-0.234525154506537,-0.146483375321575,-0.0305014527395854,0.471859914735132,-0.0550542356215452,0.000171858104567667,-0.118900629482433,"herb","Perennial",-0.508733375708748,"yes",2
"728","Lilium duchartrei","Lilium duchartrei","Halictidae","5_1_fang_2008_china.csv",3,-0.599222106289669,"Liliales","Liliaceae","Lilium","hermaphrodite","self_compatible","NA","NA","NA","dish","actinomorphic","5","1","110","110","55","35","147","herb","perennial","0.8","Hermaphrodite","self_compatible","low",-0.222184138026999,"Open","actinomorphic",-0.235106910790196,-0.168611604384771,1.53281997013603,4.66324407704351,2.55808539440558,3.16114213687292,-0.0412092661061741,"herb","Perennial",-0.35183001816667,"yes",2
"729","Lilium duchartrei","Lilium duchartrei","Apidae","5_1_fang_2008_china.csv",22,-0.281421128773864,"Liliales","Liliaceae","Lilium","hermaphrodite","self_compatible","NA","NA","NA","dish","actinomorphic","5","1","110","110","55","35","147","herb","perennial","0.8","Hermaphrodite","self_compatible","low",-0.222184138026999,"Open","actinomorphic",-0.235106910790196,-0.168611604384771,1.53281997013603,4.66324407704351,2.55808539440558,3.16114213687292,-0.0412092661061741,"herb","Perennial",-0.35183001816667,"yes",2
"730","Linum bienne","Linum bienne","Apidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",2,-0.530551107176332,"Malpighiales","Linaceae","Linum","hermaphrodite","self_compatible","NA","NA","NA","dish","actinomorphic","15","15","35","35","11","2","2","herb","short_lived","0.33","Hermaphrodite","self_compatible","low",-0.12165267639555,"Open","actinomorphic",-0.233943398222878,-0.134189914730911,-0.142167268659272,0.964963933830235,0.00301553393461307,-0.498928712227277,-0.126552051633125,"herb","Short lived",-0.485911069157173,"yes",5
"731","Linum sp.","Linum sp.","Megachilidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1,-0.606543713301097,"Malpighiales","Linaceae","Linum","NA","self_compatible","NA","NA","NA","NA","NA","20","15","10","NA","NA","6","2","shrub","perennial","0.55000000000000004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","Lippia alba","Lippia alba","Apidae","10_1_souza_2017_brazil_chaco.csv",8,-0.276583807946111,"Lamiales","Verbenaceae","Lippia","hermaphrodite","self_incompatible","none","qualitative","NA","tube","zygomorphic","750","25","40","5","4.0999999999999996","1.5","2","shrub","perennial","1","Hermaphrodite","self_incompatible","none",-0.708177378297588,"Tube","zygomorphic",-0.148425224524998,-0.109602993549582,-0.0305014527395854,-0.514348123455075,-0.397665876002879,-0.554384331153038,-0.126552051633125,"shrub","Perennial",-0.294774251787732,"yes",3
"733","Lobularia maritima","Alyssum maritimum","Andrenidae","1_1_bartomeus_spain_2008_batca_1_2.csv",1,-0.492128630711197,"Brassicales","Brassicaceae","Lobularia","hermaphrodite","self_compatible","medium","quantitative","35","bowl","actinomorphic","750","15","20","4","NA","0.45","2","herb","perennial","0.25","Hermaphrodite","self_compatible","medium",0.604003151979652,"Open","actinomorphic",-0.148425224524998,-0.134189914730911,-0.477164716418333,-0.563658525364586,-0.411200003627434,-0.670841130897135,-0.126552051633125,"herb","Perennial",-0.508733375708748,"yes",1
"734","Lobularia maritima","Alyssum maritimum","Megachilidae","1_1_bartomeus_spain_2008_batca_1_2.csv",1,-0.492128630711197,"Brassicales","Brassicaceae","Lobularia","hermaphrodite","self_compatible","medium","quantitative","35","bowl","actinomorphic","750","15","20","4","NA","0.45","2","herb","perennial","0.25","Hermaphrodite","self_compatible","medium",0.604003151979652,"Open","actinomorphic",-0.148425224524998,-0.134189914730911,-0.477164716418333,-0.563658525364586,-0.411200003627434,-0.670841130897135,-0.126552051633125,"herb","Perennial",-0.508733375708748,"yes",1
"735","Lobularia maritima","Alyssum maritimum","Halictidae","1_1_bartomeus_spain_2008_batca_1_2.csv",1,-0.492128630711197,"Brassicales","Brassicaceae","Lobularia","hermaphrodite","self_compatible","medium","quantitative","35","bowl","actinomorphic","750","15","20","4","NA","0.45","2","herb","perennial","0.25","Hermaphrodite","self_compatible","medium",0.604003151979652,"Open","actinomorphic",-0.148425224524998,-0.134189914730911,-0.477164716418333,-0.563658525364586,-0.411200003627434,-0.670841130897135,-0.126552051633125,"herb","Perennial",-0.508733375708748,"yes",1
"736","Lotus corniculatus","Lotus corniculatus","Apidae","8_1_olesen_2002_azores.csv",56,0.295367168753473,"Fabales","Fabaceae","Lotus","hermaphrodite","partially_self_compatible","low","qualitative","NA","papilionaceous","zygomorphic","35","5","30","11","11","5","35","herb","perennial","0.55000000000000004","Hermaphrodite","partially_self_compatible","low",-0.220796038480327,"Papilionaceous","zygomorphic",-0.231616373088242,-0.15877683591224,-0.253833084578959,-0.218485711998013,0.00301553393461307,-0.166194998672714,-0.10712921078906,"herb","Perennial",-0.423149726140342,"yes",5
"737","Lotus corniculatus","Lotus corniculatus","Apidae","5_1_fang_2008_china.csv",28,-0.181062925347821,"Fabales","Fabaceae","Lotus","hermaphrodite","partially_self_compatible","low","qualitative","NA","papilionaceous","zygomorphic","35","5","30","11","11","5","35","herb","perennial","0.55000000000000004","Hermaphrodite","partially_self_compatible","low",-0.220796038480327,"Papilionaceous","zygomorphic",-0.231616373088242,-0.15877683591224,-0.253833084578959,-0.218485711998013,0.00301553393461307,-0.166194998672714,-0.10712921078906,"herb","Perennial",-0.423149726140342,"yes",5
"738","Lotus corniculatus","Lotus corniculatus","Andrenidae","2_1_dicks_2002_england_shelfanger.csv",8,-0.270936896031737,"Fabales","Fabaceae","Lotus","hermaphrodite","partially_self_compatible","low","qualitative","NA","papilionaceous","zygomorphic","35","5","30","11","11","5","35","herb","perennial","0.55000000000000004","Hermaphrodite","partially_self_compatible","low",-0.220796038480327,"Papilionaceous","zygomorphic",-0.231616373088242,-0.15877683591224,-0.253833084578959,-0.218485711998013,0.00301553393461307,-0.166194998672714,-0.10712921078906,"herb","Perennial",-0.423149726140342,"yes",5
"739","Lotus corniculatus","Lotus corniculatus","Megachilidae","2_1_dicks_2002_england_shelfanger.csv",9,-0.266477903228707,"Fabales","Fabaceae","Lotus","hermaphrodite","partially_self_compatible","low","qualitative","NA","papilionaceous","zygomorphic","35","5","30","11","11","5","35","herb","perennial","0.55000000000000004","Hermaphrodite","partially_self_compatible","low",-0.220796038480327,"Papilionaceous","zygomorphic",-0.231616373088242,-0.15877683591224,-0.253833084578959,-0.218485711998013,0.00301553393461307,-0.166194998672714,-0.10712921078906,"herb","Perennial",-0.423149726140342,"yes",5
"740","Lotus corniculatus","Lotus corniculatus","Apidae","2_1_dicks_2002_england_shelfanger.csv",1028,4.27723576305902,"Fabales","Fabaceae","Lotus","hermaphrodite","partially_self_compatible","low","qualitative","NA","papilionaceous","zygomorphic","35","5","30","11","11","5","35","herb","perennial","0.55000000000000004","Hermaphrodite","partially_self_compatible","low",-0.220796038480327,"Papilionaceous","zygomorphic",-0.231616373088242,-0.15877683591224,-0.253833084578959,-0.218485711998013,0.00301553393461307,-0.166194998672714,-0.10712921078906,"herb","Perennial",-0.423149726140342,"yes",5
"741","Lotus corniculatus","Lotus corniculatus","Apidae","2_2_dicks_2002_england_hicklingbroad.csv",5,-0.254809766308876,"Fabales","Fabaceae","Lotus","hermaphrodite","partially_self_compatible","low","qualitative","NA","papilionaceous","zygomorphic","35","5","30","11","11","5","35","herb","perennial","0.55000000000000004","Hermaphrodite","partially_self_compatible","low",-0.220796038480327,"Papilionaceous","zygomorphic",-0.231616373088242,-0.15877683591224,-0.253833084578959,-0.218485711998013,0.00301553393461307,-0.166194998672714,-0.10712921078906,"herb","Perennial",-0.423149726140342,"yes",5
"742","Lotus pedunculatus","Lotus uliginosus","Apidae","17_3_arroyo_correa_new_zealand_2019_3.csv",74,3.27660280040932,"Fabales","Fabaceae","Lotus","hermaphrodite","self_compatible","none","qualitative","NA","papilionaceous","zygomorphic","60","10","60","15","12","8","49","herb","perennial","0.57499999999999996","Hermaphrodite","self_compatible","none",-0.708177378297588,"Papilionaceous","zygomorphic",-0.228707591669946,-0.146483375321575,0.416161810939162,-0.0212441043599718,0.0610853034907714,0.166538714881849,-0.0988892177036996,"herb","Perennial",-0.416017755342974,"yes",3
"743","Lotus pedunculatus","Lotus uliginosus","Apidae","17_1_arroyo_correa_new_zealand_2019_1.csv",2,-0.49271360822509,"Fabales","Fabaceae","Lotus","hermaphrodite","self_compatible","none","qualitative","NA","papilionaceous","zygomorphic","60","10","60","15","12","8","49","herb","perennial","0.57499999999999996","Hermaphrodite","self_compatible","none",-0.708177378297588,"Papilionaceous","zygomorphic",-0.228707591669946,-0.146483375321575,0.416161810939162,-0.0212441043599718,0.0610853034907714,0.166538714881849,-0.0988892177036996,"herb","Perennial",-0.416017755342974,"yes",3
