"","Species_all","X","Plant_species","guild","Id","Interaction","Z_scores","Order_all","Family_all","Genus_all","Breeding_system","IMPUTED_Compatibility","Autonomous_selfing_level","Autonomous_selfing_level_data_type","Autonomous_selfing_level_fruit_set","Flower_morphology","Flower_symmetry","Flowers_per_plant","Flowers_per_inflorescence","Floral_unit_width","Corolla_diameter_mean","Corolla_length_mean","STYLE_IMPUTED","OVULES_IMPUTED","life_form","lifespan","IMPUTED_plant_height_mean_m","species","phylo","clusters"
"778","Diapensia lapponica",808,"Diapensia lapponica","Coleoptera","4_1_elberling_sweeden_1999.csv",1,-0.564950482232793,"Ericales","Diapensiaceae","Diapensia","hermaphrodite","self_compatible","low","qualitative",NA,"campanulate","actinomorphic",50,"1",14.1,14.1,9.1,3,240,"shrub","perennial",0.04,NA,"Diapensia lapponica",3
"779","Dicentra cucullaria",813,"Dicentra cucullaria","Hymenoptera","16_1_burkle_usa_2013.csv",4,-0.504086366574993,"Ranunculales","Papaveraceae","Dicentra","hermaphrodite","self_incompatible","none","qualitative",NA,"tube","zygomorphic",30,"5",15,15,17.5,2.1,6,"herb","perennial",0.2,NA,"Dicentra cucullaria",2
"780","Dicentra cucullaria",812,"Dicentra cucullaria","Apidae","16_1_burkle_usa_2013.csv",48,0.0279248301300824,"Ranunculales","Papaveraceae","Dicentra","hermaphrodite","self_incompatible","none","qualitative",NA,"tube","zygomorphic",30,"5",15,15,17.5,2.1,6,"herb","perennial",0.2,NA,"Dicentra cucullaria",2
"781","Digitalis purpurea",814,"Digitalis purpurea","Apidae","17_1_arroyo_correa_new_zealand_2019_1.csv",2,-0.479366336033608,"Lamiales","Plantaginaceae","Digitalis","hermaphrodite","partially_self_compatible","none","quantitative",0,"campanulate","zygomorphic",40,"40",120,32,45,36.5,264,"herb","biennial",0.7,NA,"Digitalis purpurea",4
"782","Digitalis purpurea",815,"Digitalis purpurea","Apidae","17_2_arroyo_correa_new_zealand_2019_2.csv",2,-0.345715141537334,"Lamiales","Plantaginaceae","Digitalis","hermaphrodite","partially_self_compatible","none","quantitative",0,"campanulate","zygomorphic",40,"40",120,32,45,36.5,264,"herb","biennial",0.7,NA,"Digitalis purpurea",4
"783","Digitalis purpurea",816,"Digitalis purpurea","Syrphids","17_2_arroyo_correa_new_zealand_2019_2.csv",1,-0.40154491594709,"Lamiales","Plantaginaceae","Digitalis","hermaphrodite","partially_self_compatible","none","quantitative",0,"campanulate","zygomorphic",40,"40",120,32,45,36.5,264,"herb","biennial",0.7,NA,"Digitalis purpurea",4
"784","Dillenia ferruginea",849,"Dillenia ferruginea","Non-syrphids-diptera","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",2,-0.57724120444074,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"785","Dillenia ferruginea",837,"Dillenia ferruginea","Coleoptera","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",13,-0.223006789614584,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"786","Dillenia ferruginea",850,"Dillenia ferruginea","Non-syrphids-diptera","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",3,-0.569254645880426,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"787","Dillenia ferruginea",836,"Dillenia ferruginea","Coleoptera","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",11,-0.239111464844782,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"788","Dillenia ferruginea",847,"Dillenia ferruginea","Hymenoptera","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",24,0.134616854778735,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"789","Dillenia ferruginea",822,"Dillenia ferruginea","Apidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",83,1.15673478562207,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"790","Dillenia ferruginea",835,"Dillenia ferruginea","Coleoptera","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",9,-0.353754115925027,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"791","Dillenia ferruginea",859,"Dillenia ferruginea","Syrphids","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",1,-0.603023689998887,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"792","Dillenia ferruginea",823,"Dillenia ferruginea","Apidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",5,-0.513646604713952,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"793","Dillenia ferruginea",846,"Dillenia ferruginea","Hymenoptera","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",41,1.07740812983002,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"794","Dillenia ferruginea",833,"Dillenia ferruginea","Coleoptera","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",5,-0.479004706909397,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"795","Dillenia ferruginea",866,"Dillenia ferruginea","Syrphids","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",3,-0.506806917100753,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"796","Dillenia ferruginea",848,"Dillenia ferruginea","Hymenoptera","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",5,-0.441859043039121,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"797","Dillenia ferruginea",861,"Dillenia ferruginea","Syrphids","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",7,-0.364944785980559,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"798","Dillenia ferruginea",832,"Dillenia ferruginea","Coleoptera","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",13,-0.347283457339488,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"799","Dillenia ferruginea",845,"Dillenia ferruginea","Hymenoptera","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",25,0.0543866872102422,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"800","Dillenia ferruginea",862,"Dillenia ferruginea","Syrphids","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",2,-0.492276966307921,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"801","Dillenia ferruginea",834,"Dillenia ferruginea","Coleoptera","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",1,-0.612865116768653,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"802","Dillenia ferruginea",843,"Dillenia ferruginea","Hymenoptera","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",47,0.204284386670287,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"803","Dillenia ferruginea",863,"Dillenia ferruginea","Syrphids","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",7,-0.444618959223566,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"804","Dillenia ferruginea",819,"Dillenia ferruginea","Apidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",43,1.47384395311824,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"805","Dillenia ferruginea",844,"Dillenia ferruginea","Hymenoptera","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",18,-0.206381458154153,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"806","Dillenia ferruginea",856,"Dillenia ferruginea","Non-syrphids-diptera","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",9,-0.326879437823103,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"807","Dillenia ferruginea",840,"Dillenia ferruginea","Hymenoptera","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",30,0.00334867040173792,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"808","Dillenia ferruginea",824,"Dillenia ferruginea","Apidae","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",34,0.283965888973831,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"809","Dillenia ferruginea",821,"Dillenia ferruginea","Apidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",115,1.30742007468984,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"810","Dillenia ferruginea",839,"Dillenia ferruginea","Hymenoptera","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",14,-0.267851377742974,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"811","Dillenia ferruginea",818,"Dillenia ferruginea","Apidae","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",40,0.185665170051913,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"812","Dillenia ferruginea",860,"Dillenia ferruginea","Syrphids","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",4,-0.470674228688716,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"813","Dillenia ferruginea",854,"Dillenia ferruginea","Non-syrphids-diptera","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",2,-0.588060488754978,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"814","Dillenia ferruginea",831,"Dillenia ferruginea","Coleoptera","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",3,-0.475552171939767,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"815","Dillenia ferruginea",851,"Dillenia ferruginea","Non-syrphids-diptera","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",1,-0.509001760676074,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"816","Dillenia ferruginea",852,"Dillenia ferruginea","Non-syrphids-diptera","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",5,-0.477064126518258,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"817","Dillenia ferruginea",853,"Dillenia ferruginea","Non-syrphids-diptera","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",1,-0.562888783449473,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"818","Dillenia ferruginea",858,"Dillenia ferruginea","Non-syrphids-diptera","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",8,-0.343250755007012,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"819","Dillenia ferruginea",820,"Dillenia ferruginea","Apidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",27,-0.0741571071040777,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"820","Dillenia ferruginea",830,"Dillenia ferruginea","Coleoptera","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",5,-0.467099715930492,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"821","Dillenia ferruginea",855,"Dillenia ferruginea","Non-syrphids-diptera","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",4,-0.481298116904799,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"822","Dillenia ferruginea",867,"Dillenia ferruginea","Syrphids","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",24,0.331380359514299,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"823","Dillenia ferruginea",857,"Dillenia ferruginea","Non-syrphids-diptera","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",8,-0.385562991611547,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"824","Dillenia ferruginea",826,"Dillenia ferruginea","Apidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",65,1.46757771115383,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"825","Dillenia ferruginea",868,"Dillenia ferruginea","Syrphids","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",7,-0.41807423201094,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"826","Dillenia ferruginea",869,"Dillenia ferruginea","Syrphids","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",7,-0.376120184351048,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"827","Dillenia ferruginea",825,"Dillenia ferruginea","Apidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",94,3.4032594137555,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"828","Dillenia ferruginea",817,"Dillenia ferruginea","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",17,-0.190503921068532,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"829","Dillenia ferruginea",838,"Dillenia ferruginea","Coleoptera","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",3,-0.507597901727195,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"830","Dillenia ferruginea",865,"Dillenia ferruginea","Syrphids","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",1,-0.612865116768653,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"831","Dillenia ferruginea",842,"Dillenia ferruginea","Hymenoptera","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",6,-0.425377788835306,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"832","Dillenia ferruginea",864,"Dillenia ferruginea","Syrphids","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",1,-0.562888783449473,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"833","Dillenia ferruginea",829,"Dillenia ferruginea","Coleoptera","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",3,-0.488905878653734,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"834","Dillenia ferruginea",827,"Dillenia ferruginea","Apidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",29,0.347007261217759,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"835","Dillenia ferruginea",841,"Dillenia ferruginea","Hymenoptera","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",22,0.401217188643941,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"836","Dillenia ferruginea",828,"Dillenia ferruginea","Coleoptera","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",5,-0.499893747766298,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible",NA,NA,NA,"dish","actinomorphic",50,"5",50,50,55,4.5,12,"tree","perennial",12,NA,"Dillenia ferruginea",1
"837","Dillenia suffruticosa",871,"Dillenia suffruticosa","Syrphids","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",1,-0.573336760415268,"Dilleniales","Dilleniaceae","Dillenia","hermaphrodite","partially_self_compatible","none","quantitative",0,"dish","actinomorphic",800,"15",110,110,NA,10,57.5,"shrub","perennial",8,NA,"Dillenia suffruticosa",1
