"","X","Plant_species","bee_family","Id","Interaction","Z_scores"
"231",569,"Camptosema paraguariense","Apidae","10_1_souza_2017_brazil_chaco.csv",5,-0.280059764441237
"232",574,"Castela coccinea","Apidae","10_1_souza_2017_brazil_chaco.csv",30,-0.185489820287502
"233",577,"Castela coccinea","Megachilidae","10_1_souza_2017_brazil_chaco.csv",1,-0.295190955505834
"234",579,"Cereus bicolor","Apidae","10_1_souza_2017_brazil_chaco.csv",12,-0.253580180078191
"235",589,"Cleome guianensis","Apidae","10_1_souza_2017_brazil_chaco.csv",1,-0.295190955505834
"236",604,"Commelina nudiflora","Apidae","10_1_souza_2017_brazil_chaco.csv",4,-0.283842562207386
"237",619,"Cuphea thymoides","Apidae","10_1_souza_2017_brazil_chaco.csv",2,-0.291408157739685
"238",624,"Echinopsis rhodotricha","Apidae","10_1_souza_2017_brazil_chaco.csv",5,-0.280059764441237
"239",644,"Gymnocalycium sp.","Apidae","10_1_souza_2017_brazil_chaco.csv",1,-0.295190955505834
"240",654,"Herissantia nemoralis","Apidae","10_1_souza_2017_brazil_chaco.csv",35,-0.166575831456755
"241",657,"Herissantia nemoralis","Megachilidae","10_1_souza_2017_brazil_chaco.csv",1,-0.295190955505834
"242",659,"Heteropterys glabra","Apidae","10_1_souza_2017_brazil_chaco.csv",61,-0.06822308953687
"243",664,"Isostigma hoffmannii","Apidae","10_1_souza_2017_brazil_chaco.csv",45,-0.12874785379526
"244",669,"Jatropa sp.","Apidae","10_1_souza_2017_brazil_chaco.csv",261,0.688336463693011
"245",672,"Jatropa sp.","Megachilidae","10_1_souza_2017_brazil_chaco.csv",26,-0.200621011352099
"246",677,"Lepidaploa pseudomuricata","Megachilidae","10_1_souza_2017_brazil_chaco.csv",3,-0.287625359973535
"247",679,"Lippia alba","Apidae","10_1_souza_2017_brazil_chaco.csv",8,-0.268711371142788
"248",684,"Malpighiaceae sp.1","Apidae","10_1_souza_2017_brazil_chaco.csv",8,-0.268711371142788
"249",697,"Microtea scabrida","Megachilidae","10_1_souza_2017_brazil_chaco.csv",6,-0.276276966675087
"250",702,"Mimosa hexandra","Megachilidae","10_1_souza_2017_brazil_chaco.csv",5,-0.280059764441237
"251",704,"Mimosa sensibilis","Apidae","10_1_souza_2017_brazil_chaco.csv",1281,4.54679018516541
"252",714,"Myrtaceae sp.1","Apidae","10_1_souza_2017_brazil_chaco.csv",180,0.381929844634909
"253",719,"Neptunia plena","Apidae","10_1_souza_2017_brazil_chaco.csv",15,-0.242231786779743
"254",723,"Opuntia bergeriana","Andrenidae","10_1_souza_2017_brazil_chaco.csv",1,-0.295190955505834
"255",727,"Opuntia bergeriana","Megachilidae","10_1_souza_2017_brazil_chaco.csv",5,-0.280059764441237
"256",729,"Oxalis sp.","Apidae","10_1_souza_2017_brazil_chaco.csv",1,-0.295190955505834
"257",734,"Parkinsonia praecox","Apidae","10_1_souza_2017_brazil_chaco.csv",339,0.983394689452665
"258",737,"Parkinsonia praecox","Megachilidae","10_1_souza_2017_brazil_chaco.csv",12,-0.253580180078191
"259",742,"Pavonia sidifolia","Megachilidae","10_1_souza_2017_brazil_chaco.csv",1,-0.295190955505834
"260",754,"Pereskia sacharosa","Apidae","10_1_souza_2017_brazil_chaco.csv",1,-0.295190955505834
"261",767,"Portulaca fluvialis","Megachilidae","10_1_souza_2017_brazil_chaco.csv",9,-0.264928573376639
"262",769,"Prosopis rubriflora","Apidae","10_1_souza_2017_brazil_chaco.csv",1519,5.44709605350896
"263",770,"Prosopis rubriflora","Colletidae","10_1_souza_2017_brazil_chaco.csv",4,-0.283842562207386
"264",772,"Prosopis rubriflora","Megachilidae","10_1_souza_2017_brazil_chaco.csv",22,-0.215752202416697
"265",774,"Ruellia tweediana","Apidae","10_1_souza_2017_brazil_chaco.csv",15,-0.242231786779743
"266",782,"Scoparia montevidensis","Megachilidae","10_1_souza_2017_brazil_chaco.csv",6,-0.276276966675087
"267",784,"Senegalia sp.","Apidae","10_1_souza_2017_brazil_chaco.csv",150,0.268445911650427
"268",789,"Sida rhombifolia","Apidae","10_1_souza_2017_brazil_chaco.csv",8,-0.268711371142788
"269",812,"Stylosanthes hamata","Megachilidae","10_1_souza_2017_brazil_chaco.csv",1,-0.295190955505834
"270",814,"Talinum triangulare","Apidae","10_1_souza_2017_brazil_chaco.csv",7,-0.272494168908938
"271",817,"Talinum triangulare","Megachilidae","10_1_souza_2017_brazil_chaco.csv",3,-0.287625359973535
"272",819,"Tillandsia didisticha","Apidae","10_1_souza_2017_brazil_chaco.csv",6,-0.276276966675087
"273",824,"Tradescanta sp.","Apidae","10_1_souza_2017_brazil_chaco.csv",1,-0.295190955505834
"274",829,"Tripogandra glandulosa","Apidae","10_1_souza_2017_brazil_chaco.csv",5,-0.280059764441237
"275",832,"Tripogandra glandulosa","Megachilidae","10_1_souza_2017_brazil_chaco.csv",5,-0.280059764441237
"276",834,"Vernonia sp.","Apidae","10_1_souza_2017_brazil_chaco.csv",5,-0.280059764441237
"277",837,"Vernonia sp.","Megachilidae","10_1_souza_2017_brazil_chaco.csv",5,-0.280059764441237
"278",839,"Waltheria indica","Apidae","10_1_souza_2017_brazil_chaco.csv",8,-0.268711371142788
"279",844,"Ziziphus oblongifolius","Apidae","10_1_souza_2017_brazil_chaco.csv",3,-0.287625359973535
"280",846,"Ziziphus oblongifolius","Halictidae","10_1_souza_2017_brazil_chaco.csv",5,-0.280059764441237
"281",847,"Ziziphus oblongifolius","Megachilidae","10_1_souza_2017_brazil_chaco.csv",3,-0.287625359973535
"282",848,"Aphloia theiformis","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",49,0.623958011740882
"283",850,"Aphloia theiformis","Apidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",1,-0.853351958352835
"284",851,"Aphloia theiformis","Apidae","14_1_kaiser-bunbury_2010_mauritius_control.csv",28,0.0809181961685675
"285",852,"Aphloia theiformis","Apidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",111,3.90505726548924
"286",854,"Aphloia theiformis","Halictidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",3,-0.704468722933254
"287",855,"Aphloia theiformis","Halictidae","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",19,0.138468088332186
"288",856,"Aphloia theiformis","Halictidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",2,-0.819341554215584
"289",859,"Deckenia nobilis","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",97,2.01014243053128
"290",860,"Deckenia nobilis","Apidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",111,1.35938311832399
"291",861,"Deckenia nobilis","Apidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",91,1.34707235393379
"292",862,"Deckenia nobilis","Apidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",58,0.664941050938425
"293",863,"Deckenia nobilis","Halictidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",49,0.623958011740882
"294",864,"Deckenia nobilis","Halictidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",30,-0.218548383107171
"295",865,"Deckenia nobilis","Halictidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",18,-0.331950455468688
"296",866,"Deckenia nobilis","Halictidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",23,-0.281353710244594
"297",868,"Deckenia nobilis","Megachilidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",3,-0.744525550250893
"298",871,"Dillenia ferruginea","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",17,-0.300164934119386
"299",872,"Dillenia ferruginea","Apidae","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",40,0.310115861640504
"300",873,"Dillenia ferruginea","Apidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",43,1.5151027338143
"301",874,"Dillenia ferruginea","Apidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",27,-0.212291151950413
"302",875,"Dillenia ferruginea","Apidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",115,0.959420640933057
"303",876,"Dillenia ferruginea","Apidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",83,0.773460029265713
"304",877,"Dillenia ferruginea","Apidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",5,-0.630954517417075
"305",878,"Dillenia ferruginea","Apidae","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",34,0.0483189497433374
"306",879,"Dillenia ferruginea","Apidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",94,2.30961562641148
"307",880,"Dillenia ferruginea","Apidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",65,0.893708218504479
"308",881,"Dillenia ferruginea","Apidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",29,0.0298285286034719
"309",882,"Dillenia ferruginea","Halictidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",14,-0.386801460293786
"310",883,"Dillenia ferruginea","Halictidae","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",30,0.0377167939833045
"311",884,"Dillenia ferruginea","Halictidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",22,0.313768415126303
"312",885,"Dillenia ferruginea","Halictidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",6,-0.524128154944931
"313",886,"Dillenia ferruginea","Halictidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",46,0.00614029210197154
"314",887,"Dillenia ferruginea","Halictidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",18,-0.346334252735722
"315",889,"Dillenia ferruginea","Halictidae","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",25,-0.156808667091585
"316",890,"Dillenia ferruginea","Halictidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",40,0.473053802999941
"317",891,"Dillenia ferruginea","Halictidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",24,-0.185092869619202
"318",892,"Dillenia ferruginea","Halictidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",5,-0.589314984030755
"319",899,"Dillenia ferruginea","Megachilidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",1,-0.853351958352835
"320",902,"Dracaena reflexa","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",7,-0.58895335470072
"321",905,"Dracaena reflexa","Apidae","14_1_kaiser-bunbury_2010_mauritius_control.csv",16,-0.217007889724795
"322",906,"Dracaena reflexa","Apidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",5,-0.392532891717418
"323",908,"Dracaena reflexa","Halictidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",3,-0.704468722933254
"324",909,"Dracaena reflexa","Halictidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",9,-0.627641735330066
"325",910,"Dracaena reflexa","Halictidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",3,-0.737649524511819
"326",914,"Erythroxylum sechellarum","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",35,0.219654222927014
"327",915,"Erythroxylum sechellarum","Apidae","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",5,-0.643280875159695
"328",916,"Erythroxylum sechellarum","Apidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",35,1.0574515647903
"329",917,"Erythroxylum sechellarum","Apidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",27,-0.276990290567585
"330",918,"Erythroxylum sechellarum","Apidae","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",76,2.80983705400235
"331",919,"Erythroxylum sechellarum","Apidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",59,0.262889043088853
"332",920,"Erythroxylum sechellarum","Apidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",116,0.973236298162493
"333",921,"Erythroxylum sechellarum","Apidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",63,0.42890794249604
"334",922,"Erythroxylum sechellarum","Apidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",54,0.496060793003769
"335",923,"Erythroxylum sechellarum","Apidae","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",22,-0.225184539369893
"336",924,"Erythroxylum sechellarum","Apidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",51,0.847168248509698
"337",925,"Erythroxylum sechellarum","Apidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",14,-0.524686648834513
"338",926,"Erythroxylum sechellarum","Apidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",48,0.446400450258075
"339",927,"Erythroxylum sechellarum","Apidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",47,0.494186163079142
"340",928,"Erythroxylum sechellarum","Halictidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",64,1.05714064261288
"341",929,"Erythroxylum sechellarum","Halictidae","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",39,0.282875954874784
"342",930,"Erythroxylum sechellarum","Halictidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",26,0.542593999638303
"343",931,"Erythroxylum sechellarum","Halictidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",68,0.521715778058066
"344",932,"Erythroxylum sechellarum","Halictidae","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",20,0.185334210536925
"345",933,"Erythroxylum sechellarum","Halictidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",111,1.03505686002766
"346",934,"Erythroxylum sechellarum","Halictidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",117,0.987051955391929
"347",935,"Erythroxylum sechellarum","Halictidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",68,0.515045964188458
"348",936,"Erythroxylum sechellarum","Halictidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",34,0.0360545438524042
"349",937,"Erythroxylum sechellarum","Halictidae","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",89,1.30187660817898
"350",938,"Erythroxylum sechellarum","Halictidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",43,0.575085015411693
"351",939,"Erythroxylum sechellarum","Halictidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",46,0.340497132818533
"352",940,"Erythroxylum sechellarum","Halictidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",46,0.393776006934969
"353",941,"Erythroxylum sechellarum","Halictidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",60,0.829555565756015
"354",942,"Erythroxylum sechellarum","Megachilidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",3,-0.704468722933254
"355",943,"Erythroxylum sechellarum","Megachilidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",1,-0.887565903561697
"356",945,"Erythroxylum sechellarum","Megachilidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",10,-0.464730630565023
"357",946,"Erythroxylum sechellarum","Megachilidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",2,-0.601748625993213
"358",948,"Erythroxylum sechellarum","Megachilidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",4,-0.653954829874643
"359",953,"Medusagyne oppositifolia","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",12,-0.444559144410053
"360",954,"Medusagyne oppositifolia","Apidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",73,0.933066729697566
"361",955,"Medusagyne oppositifolia","Halictidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",7,-0.58895335470072
"362",956,"Medusagyne oppositifolia","Halictidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",1,-0.722955767247348
"363",957,"Medusagyne oppositifolia","Megachilidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",1,-0.76222640704952
"364",959,"Memecylon elaeagni","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",38,0.306290749101415
"365",960,"Memecylon elaeagni","Apidae","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",41,0.337355768406224
"366",961,"Memecylon elaeagni","Apidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",13,-0.201089150025697
"367",962,"Memecylon elaeagni","Apidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",57,0.30742878403655
"368",963,"Memecylon elaeagni","Apidae","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",15,-0.0489964004867734
"369",964,"Memecylon elaeagni","Apidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",18,-0.345935581805206
"370",965,"Memecylon elaeagni","Apidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",28,-0.242541538027877
"371",966,"Memecylon elaeagni","Apidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",55,0.291087107788171
"372",967,"Memecylon elaeagni","Halictidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",2,-0.733347564991387
"373",968,"Memecylon elaeagni","Halictidae","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",5,-0.643280875159695
"374",969,"Memecylon elaeagni","Halictidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",16,-0.029469961641697
"375",970,"Memecylon elaeagni","Halictidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",17,-0.471796648768963
"376",971,"Memecylon elaeagni","Halictidae","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",14,-0.0958625226915132
"377",972,"Memecylon elaeagni","Halictidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",12,-0.435031868375069
"378",973,"Memecylon elaeagni","Halictidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",45,-0.00767536512746447
"379",974,"Memecylon elaeagni","Halictidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",5,-0.57029310913601
"380",975,"Memecylon elaeagni","Megachilidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",10,-0.50231682852632
"381",977,"Memecylon elaeagni","Megachilidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",13,-0.549719192049514
"382",979,"Memecylon elaeagni","Megachilidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",1,-0.615564283222649
"383",980,"Memecylon elaeagni","Megachilidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",15,-0.398017065751173
"384",981,"Mimusops sechellarum","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",18,-0.271286092061253
"385",982,"Mimusops sechellarum","Apidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",13,-0.201089150025697
"386",984,"Mimusops sechellarum","Apidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",1,-0.639203526489944
"387",985,"Mimusops sechellarum","Apidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",9,-0.538953267586802
"388",988,"Mimusops sechellarum","Apidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",2,-0.666707923110033
"389",989,"Mimusops sechellarum","Halictidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",4,-0.67558988087512
"390",990,"Mimusops sechellarum","Halictidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",17,0.027736434486303
"391",993,"Mimusops sechellarum","Halictidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",3,-0.676955142332211
"392",994,"Mimusops sechellarum","Halictidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",13,-0.445227108705827
"393",996,"Mimusops sechellarum","Halictidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",2,-0.666707923110033
"394",1004,"Nephrosperma vanhoutteanum","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",118,2.61659811375209
"395",1005,"Nephrosperma vanhoutteanum","Apidae","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",59,0.827674090189184
"396",1006,"Nephrosperma vanhoutteanum","Apidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",52,2.0299602989663
"397",1007,"Nephrosperma vanhoutteanum","Apidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",112,1.37886375414413
"398",1008,"Nephrosperma vanhoutteanum","Apidae","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",16,-0.00213027828203369
"399",1009,"Nephrosperma vanhoutteanum","Apidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",110,1.02020747893268
"400",1010,"Nephrosperma vanhoutteanum","Apidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",199,2.11993584820568
"401",1011,"Nephrosperma vanhoutteanum","Apidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",166,2.20335118935985
"402",1012,"Nephrosperma vanhoutteanum","Apidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",190,3.62410328723305
"403",1013,"Nephrosperma vanhoutteanum","Apidae","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",76,1.00558116163964
"404",1014,"Nephrosperma vanhoutteanum","Apidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",84,1.96951158503897
"405",1015,"Nephrosperma vanhoutteanum","Apidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",78,1.20568091447158
"406",1016,"Nephrosperma vanhoutteanum","Apidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",100,1.81463597665884
"407",1017,"Nephrosperma vanhoutteanum","Apidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",161,3.43511784809172
"408",1018,"Nephrosperma vanhoutteanum","Halictidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",146,3.42520569137982
"409",1019,"Nephrosperma vanhoutteanum","Halictidae","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",125,2.6255079367267
"410",1020,"Nephrosperma vanhoutteanum","Halictidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",75,3.3457074099103
"411",1021,"Nephrosperma vanhoutteanum","Halictidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",197,3.03471779885585
"412",1022,"Nephrosperma vanhoutteanum","Halictidae","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",77,2.85670317620709
"413",1023,"Nephrosperma vanhoutteanum","Halictidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",334,4.34646884420754
"414",1024,"Nephrosperma vanhoutteanum","Halictidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",310,3.65347380067308
"415",1025,"Nephrosperma vanhoutteanum","Halictidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",177,2.39285483708317
"416",1026,"Nephrosperma vanhoutteanum","Halictidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",151,2.72709110138789
"417",1027,"Nephrosperma vanhoutteanum","Halictidae","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",188,3.55828039336313
"418",1028,"Nephrosperma vanhoutteanum","Halictidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",118,3.12586532570549
"419",1029,"Nephrosperma vanhoutteanum","Halictidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",112,2.12493868247794
"420",1030,"Nephrosperma vanhoutteanum","Halictidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",103,1.8935726416435
"421",1031,"Nephrosperma vanhoutteanum","Halictidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",139,2.86756962817701
"422",1032,"Nephrosperma vanhoutteanum","Megachilidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",5,-0.646711038816987
"423",1034,"Nephrosperma vanhoutteanum","Megachilidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",17,-0.471796648768963
"424",1035,"Nephrosperma vanhoutteanum","Megachilidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",2,-0.583525679324839
"425",1036,"Nephrosperma vanhoutteanum","Megachilidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",2,-0.601748625993213
"426",1037,"Nephrosperma vanhoutteanum","Megachilidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",3,-0.604748317812977
"427",1038,"Nephrosperma vanhoutteanum","Megachilidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",16,-0.377951080383824
"428",1040,"Nephrosperma vanhoutteanum","Megachilidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",12,-0.578760635187828
"429",1041,"Nephrosperma vanhoutteanum","Megachilidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",7,-0.632400637865606
"430",1042,"Nephrosperma vanhoutteanum","Megachilidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",2,-0.666707923110033
"431",1043,"Paragenipa lancifolia","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",32,0.133017696752614
"432",1044,"Paragenipa lancifolia","Apidae","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",14,-0.398121714268215
"433",1045,"Paragenipa lancifolia","Apidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",6,-0.601533922921697
"434",1046,"Paragenipa lancifolia","Apidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",22,-0.374393469668274
"435",1047,"Paragenipa lancifolia","Apidae","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",3,-0.611389866943651
"436",1048,"Paragenipa lancifolia","Apidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",36,-0.0786467220956193
"437",1049,"Paragenipa lancifolia","Apidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",55,0.130481207166896
"438",1050,"Paragenipa lancifolia","Apidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",25,-0.225741022366337
"439",1051,"Paragenipa lancifolia","Halictidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",13,-0.41568030235192
"440",1052,"Paragenipa lancifolia","Halictidae","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",12,-0.452601527799655
"441",1053,"Paragenipa lancifolia","Halictidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",24,0.428181207382303
"442",1054,"Paragenipa lancifolia","Halictidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",63,0.424312598957377
"443",1055,"Paragenipa lancifolia","Halictidae","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",2,-0.65825598914839
"444",1056,"Paragenipa lancifolia","Halictidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",65,0.351985329658715
"445",1057,"Paragenipa lancifolia","Halictidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",84,0.53113526682054
"446",1058,"Paragenipa lancifolia","Halictidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",11,-0.466927483105108
"447",1059,"Paragenipa lancifolia","Megachilidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",1,-0.76222640704952
"448",1065,"Phoenicophorium borsigianum","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",9,-0.531195670584453
"449",1066,"Phoenicophorium borsigianum","Apidae","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",50,0.582514929297704
"450",1068,"Phoenicophorium borsigianum","Apidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",69,0.541196413878204
"451",1069,"Phoenicophorium borsigianum","Apidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",11,-0.466927483105108
"452",1070,"Phoenicophorium borsigianum","Apidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",47,0.335058605800791
