"","Breeding_system","IMPUTED_Compatibility","Autonomous_selfing_level","Autonomous_selfing_level_fruit_set","Flower_morphology","Flower_symmetry","Flowers_per_plant","Flowers_per_inflorescence","Floral_unit_width","Corolla_diameter_mean","Corolla_length_mean","STYLE_IMPUTED","OVULES_IMPUTED","life_form","lifespan","IMPUTED_plant_height_mean_m","Clusters"
"Scolymus hispanicus","Hermaphrodite","self_incompatible","none",0.0710516454126395,"Capitulum","actinomorphic",-0.231817400157494,-0.121379111312792,-0.196572025301365,0.844186623820013,1.29251738231864,1.37534260423825,-0.117602758698749,"herb","Short lived",-0.426828761426426,9
"Scoparia montevidensis","Hermaphrodite","self_compatible","none",0.529317172990228,"Open","actinomorphic",-0.226802128470021,-0.158830281500024,-0.836566062971408,-0.577410534146073,-0.518572176578293,0.933958419819167,-0.0697671100641439,"herb","Short lived",-0.535554890571144,3
"Scorzonera humilis","Hermaphrodite","partially_self_compatible","low",-0.00757768560328313,"Open","actinomorphic",-0.233698127040297,-0.16881726021662,-0.308851681032951,0.594783613650525,-0.347940598302053,-0.39019413343809,-0.10863357457976,"herb","Perennial",-0.499312847522905,4
"Scrophularia marilandica","Hermaphrodite","self_compatible","low",0.627510960444397,"Tube","zygomorphic",-0.221786856782548,0.0783604630191149,0.196406769759188,-0.602350835163022,-0.14438011895496,-0.224675064280933,0.0559178778379193,"herb","Perennial",-0.0934019653826253,11
"Scutellaria hypericifolia","Hermaphrodite","self_compatible","high",0.813885031292781,"Tube","zygomorphic",-0.233071218079363,-0.14634655810428,-0.252711853167158,-0.0287239117731974,0.933293007000241,2.20293795002404,-0.12716988842567,"herb","Perennial",-0.528306481961496,11
"Scutellaria incana","Hermaphrodite","self_compatible","high",0.75676141627446,"Tube","zygomorphic",-0.226802128470021,-0.0215093241468385,1.31920332707505,-0.0786045138070952,0.843486913170641,2.03741888086688,-0.12716988842567,"herb","Perennial",-0.368841492549244,11
"Scutellaria lateriflora","Hermaphrodite","self_compatible","high",0.790840647589008,"Tube","zygomorphic",-0.233071218079363,-0.14634655810428,-0.701830476093504,-0.657219497400309,-0.294056942004293,-0.0591559951237757,-0.12716988842567,"herb","Perennial",-0.441325578645722,11
"Scutellaria ovata","Hermaphrodite","self_compatible","high",0.861146390398578,"Tube","zygomorphic",-0.23119049119656,-0.108895387917048,0.196406769759188,0.220679098396291,0.424391808632507,1.81672678865734,-0.12716988842567,"herb","Short lived",-0.464520486196595,13
"Scutellaria parvula","Hermaphrodite","self_compatible","high",0.789520118661545,"Tube","zygomorphic",-0.233071218079363,-0.14634655810428,-0.364991508898744,-0.577410534146073,-0.174315483564826,0.161536097085767,-0.12716988842567,"herb","Perennial",-0.557300116400088,11
"Scutia spicata","Hermaphrodite","self_compatible","low",-0.794907423875805,"Open","actinomorphic",0.115102239305355,-0.0714442177298152,-0.746742338386139,-0.672183678010479,-0.623345952712826,-0.693645760226211,-0.128903930688674,"shrub","Perennial",-0.151389234259808,1
"Sedum formosanum","Hermaphrodite","partially_self_compatible","low",0.00609732119116424,"Open","actinomorphic",-0.224921401587219,-0.121379111312792,0.196406769759188,-0.228246319908788,-0.273563540667574,-0.610886225647633,-0.120592486738411,"herb","Perennial",-0.55005170779044,4
"Sedum roseum","Dioecious","dioecious","none",-1.11276124921035,"Open","actinomorphic",-0.146557781470454,-0.0839279411255594,-0.701830476093504,-0.689641888722343,-0.717719566866073,-0.643990039479064,-0.120592486738411,"herb","Perennial",-0.54860202606851,6
"Sedum sediforme","Hermaphrodite","partially_self_compatible","low",0.0012760893866244,"Open","actinomorphic",-0.230563582235626,-0.0964116645213036,0.196406769759188,-0.148437356654552,-0.473669129663493,-0.500540179542861,-0.120592486738411,"herb","Perennial",-0.463070804474666,4
"Senecio aureus","Hermaphrodite","self_compatible","high",0.128732066900532,"Capitulum","actinomorphic",-0.221786856782548,-0.14634655810428,-0.499727095776648,0.170798496362394,-0.294056942004293,-0.224675064280933,-0.120592486738411,"herb","Perennial",-0.441325578645722,2
"Senecio gunnii","Hermaphrodite","self_compatible","high",0.134225918599915,"Capitulum","actinomorphic",-0.231817400157494,-0.121379111312792,-0.859021994117725,-0.627291136179971,-0.533539858883226,-0.666059248700018,-0.110128438599592,"herb","Perennial",-0.397835126987835,2
"Senecio lautus","Hermaphrodite","self_compatible","high",0.202621982145555,"Capitulum","actinomorphic",-0.231817400157494,-0.158830281500024,-0.522183026922966,0.120917894328496,-0.533539858883226,-0.224675064280933,-0.089200342321952,"herb","Short lived",-0.455822395865018,2
"Senecio nikoensis","Hermaphrodite","self_incompatible","none",-0.0504266979090523,"Capitulum","actinomorphic",-0.231817400157494,-0.121379111312792,-0.227561210283283,0.775351393013235,-0.309024624309226,-0.224675064280933,-0.0775404029672671,"herb","Perennial",-0.486265712025539,9
"Senecio pectinatus","Hermaphrodite","self_incompatible","none",-0.129664775846578,"Capitulum","actinomorphic",-0.23394889062467,-0.163823770858322,-0.364991508898744,0.47008210856578,-0.174315483564826,-0.224675064280933,-0.0775404029672671,"herb","Perennial",-0.528306481961496,9
"Senecio pinnatus","Hermaphrodite","self_incompatible","none",-0.107367441424955,"Open","actinomorphic",-0.22805594639189,-0.163823770858322,0.0841271140276016,-0.0287239117731974,-0.353927671224026,-0.130880925091877,-0.0775404029672671,"herb","Perennial",-0.513809664742201,9
"Senegalia sp","Hermaphrodite","self_compatible","none",0.429097042950774,"Tube","actinomorphic",0.0373524558489462,-0.0908504858645751,-0.701830476093504,-0.677171738213868,-0.533539858883226,-0.169502041228547,-0.126571942817737,"herb","Perennial",-0.0016229037225383,10
"Senna aphylla","Hermaphrodite","self_compatible","none",0.300936078328392,"Open","zygomorphic",-0.209248677563866,-0.108895387917048,0.870084704148707,0.220679098396291,-0.0545740251253596,0.38222818929531,-0.115210976267018,"shrub","Perennial",-0.151389234259808,14
"Senna marilandica","Hermaphrodite","self_compatible","none",0.312688194242464,"Open","zygomorphic",-0.225548310548153,0.00345812264464982,0.0841271140276016,-0.0786045138070952,-0.473669129663493,-0.39019413343809,-0.115210976267018,"shrub","Perennial",-0.209376503136991,14
"Senna occidentalis","Hermaphrodite","partially_self_compatible","low",-1.10076676523546,"Open","zygomorphic",-0.22805594639189,-0.153836792141727,-0.364991508898744,0.47008210856578,-0.086951822241726,-0.279848087333319,-0.115210976267018,"shrub","Short lived",-0.223873320356287,4
"Senna pistaciifolia","Hermaphrodite","self_compatible","none",0.387160083186829,"Open","zygomorphic",-0.0337141685023125,-0.0714442177298152,-0.477271164630331,0.220679098396291,0.544133267071974,-0.114329018176161,-0.115509949070985,"herb","Perennial",-0.296357406452765,14
"Sesuvium portulacastrum","Hermaphrodite","self_incompatible","none",-1.11276124921035,"Open","actinomorphic",-0.230563582235626,-0.16881726021662,-0.724286407239821,-0.328007523976584,-0.353927671224026,-0.00398297207139003,-0.102654118500435,"herb","Perennial",-0.296357406452765,9
"Setaria parviflora","Hermaphrodite","self_compatible","none",0.514528470614455,"Open","zygomorphic",-0.229309764313758,-0.0714442177298152,-0.701830476093504,-0.727052340247766,-0.59341058810296,-0.610886225647633,-0.128963725249467,"herb","Short lived",-0.463070804474666,13
"Sicyos angulatus","Monoecious","monoecious","none",-1.11276124921035,"Campanulate","actinomorphic",-0.230563582235626,-0.14634655810428,-0.701830476093504,-0.672183678010479,-0.587423515180986,-0.566747807205724,-0.128963725249467,"vine","Short lived",0.573451626704977,8
"Sida acuta","Hermaphrodite","self_compatible","medium",2.66550120287955,"Open","actinomorphic",-0.22805594639189,-0.16881726021662,-0.589550820361918,-0.0287239117731974,-0.383863035833893,-0.19708855275474,-0.126571942817737,"shrub","Perennial",-0.325351040891357,1
"Sida rhombifolia","Hermaphrodite","self_compatible","high",0.175771148546469,"Open","actinomorphic",-0.22805594639189,-0.163823770858322,-0.533410992496124,0.095977593311547,-0.533539858883226,-0.19708855275474,-0.125077078797906,"shrub","Perennial",-0.209376503136991,1
"Sida sp.","Hermaphrodite","self_compatible","none",0.113353127005176,"Open","actinomorphic",-0.22805594639189,-0.166320515537471,-0.533410992496124,0.095977593311547,-0.533539858883226,-0.19708855275474,-0.125973997209804,"herb","Perennial",-0.325351040891357,10
"Sida spinosa","Hermaphrodite","self_compatible","high",0.323433150147547,"Open","actinomorphic",-0.23119049119656,-0.158830281500024,-0.746742338386139,-0.377888126010482,-0.353927671224026,0.161536097085767,-0.126571942817737,"herb","Short lived",-0.441325578645722,3
"Sidastrum paniculatum","Hermaphrodite","self_compatible","none",0.0478026798140127,"Open","actinomorphic",-0.23119049119656,-0.108895387917048,-0.859021994117725,-0.627291136179971,-0.587423515180986,-0.224675064280933,-0.126571942817737,"herb","Perennial",-0.267363772014174,10
"Sideroxylon cinereum","Dioecious","dioecious","none",-1.11276124921035,"Open","actinomorphic",0.765593347195573,-0.166320515537471,-0.252711853167158,-0.522541871908785,-0.383863035833893,-0.500540179542861,-0.126870915621703,"tree","Perennial",3.03791055398525,6
"Sideroxylon puberulum","Dioecious","dioecious","none",-1.11276124921035,"Open","actinomorphic",0.698538787285888,-0.166320515537471,-0.252711853167158,-0.42278066784099,-0.383863035833893,-0.500540179542861,-0.126870915621703,"tree","Perennial",1.58822883205568,6
"Silene acaulis","Dioecious","partially_self_compatible","low",0.11118334111675,"Tube","actinomorphic",-0.219279220938812,-0.16881726021662,-0.656918613800869,-0.178365717874891,-0.114444754345093,0.271882143190538,-0.121788377954276,"herb","Perennial",-0.576145978785172,4
"Silene chungtienensis","Hermaphrodite","self_compatible","high",0.359798958860288,"Tube","actinomorphic",-0.233071218079363,-0.161327026179173,0.420966081222361,0.370320904497985,0.514197902462107,1.43051562729064,-0.0267150262929997,"herb","Perennial",-0.477567621693961,2
"Silene dioica","Dioecious","dioecious","none",-1.11276124921035,"Tube","actinomorphic",-0.233071218079363,-0.166320515537471,0.196406769759188,0.47008210856578,-0.123579345068974,0.368986663762737,0.0199247311257399,"herb","Perennial",-0.470319213084314,6
"Silene flos-cuculi","Hermaphrodite","self_compatible","low",0.246182895130542,"Tube","actinomorphic",-0.232820454494989,-0.14634655810428,0.533245736953948,0.844186623820013,0.364521079412774,-0.39019413343809,-0.0745506749276044,"herb","Perennial",-0.455822395865018,2
"Silene gracilicaulis","Hermaphrodite","self_compatible","low",0.305455149625394,"Tube","actinomorphic",-0.23357274524811,-0.156333536820876,-0.701830476093504,-0.577410534146073,0.12503816253384,0.933958419819167,-0.0936849343814462,"herb","Perennial",-0.492064438913257,2
"Silene nivea","Hermaphrodite","self_compatible","none",0.296344960078628,"Tube","actinomorphic",-0.23394889062467,-0.163823770858322,-0.769198269532456,-0.427768728044379,0.274714985583174,0.933958419819167,-0.12716988842567,"herb","Perennial",-0.455822395865018,10
"Silene stellata","Hermaphrodite","self_compatible","low",0.0866871482785058,"Tube","actinomorphic",-0.231817400157494,-0.121379111312792,0.870084704148707,0.170798496362394,-0.473669129663493,-0.169502041228547,-0.114613030659086,"herb","Perennial",-0.412331944207131,2
"Silene suecica","Dioecious","self_compatible","low",0.0981754380232877,"Tube","actinomorphic",-0.232444309118428,-0.133862834708536,1.31920332707505,0.220679098396291,0.544133267071974,-0.00398297207139003,-0.0745506749276044,"herb","Perennial",-0.55005170779044,2
"Silene taimyrensis","Hermaphrodite","self_compatible","none",0.213780911935549,"Campanulate","actinomorphic",-0.233071218079363,-0.166320515537471,-0.701830476093504,-0.527529932112175,-0.353927671224026,-0.169502041228547,-0.0996643904607718,"herb","Perennial",-0.537004572293074,10
"Silene vulgaris","Dioecious","self_compatible","low",0.0789732271563946,"Campanulate","actinomorphic",-0.219279220938812,-0.133862834708536,-0.364991508898744,0.47008210856578,0.843486913170641,2.03741888086688,-0.0422616120992462,"herb","Perennial",-0.441325578645722,2
"Silene yunnanensis","Hermaphrodite","self_compatible","none",0.291294793524975,"Tube","actinomorphic",-0.232444309118428,-0.163823770858322,-0.589550820361918,-0.602350835163022,0.244779620973307,0.933958419819167,-0.0643855995927509,"herb","Perennial",-0.441325578645722,10
"Silphium integrifolium","Hermaphrodite","self_incompatible","none",-1.11276124921035,"Capitulum","actinomorphic",-0.232444309118428,-0.158830281500024,-0.740005559042244,-0.362923945400312,-0.204250848174693,0.216709120138153,-0.0996643904607718,"herb","Perennial",-0.368841492549244,9
"Silphium laciniatum","Hermaphrodite","self_incompatible","none",-0.238851624910807,"Capitulum","actinomorphic",-0.233698127040297,-0.158830281500024,0.870084704148707,3.21351522043016,0.843486913170641,0.244295631664346,-0.0996643904607718,"herb","Perennial",-0.0644083309440339,9
"Silphium perfoliatum","Hermaphrodite","self_incompatible","none",-0.217767107091083,"Capitulum","actinomorphic",-0.232444309118428,-0.158830281500024,0.488333874661313,2.3655449858539,-0.161742630428682,0.658093304557238,-0.0996643904607718,"herb","Perennial",-0.223873320356287,9
"Silphium terebinthinaceum","Hermaphrodite","self_incompatible","none",-0.199778660783694,"Capitulum","actinomorphic",-0.229936673274692,-0.163823770858322,-0.364991508898744,0.47008210856578,-0.353927671224026,-0.0591559951237757,-0.0996643904607718,"herb","Perennial",-0.0644083309440339,9
"Sinningia sp.","Hermaphrodite","self_compatible","high",0.707731198032731,"Tube","zygomorphic",-0.204971613131481,-0.194873208577597,-0.814110131825091,-0.527529932112175,-0.0545740251253596,0.38222818929531,0.0343259043467404,"herb","Perennial",-0.455822395865018,11
"Sipanea galioides","Hermaphrodite","self_compatible","none",0.10048559164397,"Tube","actinomorphic",-0.23394889062467,-0.163823770858322,-0.272922191198843,0.674592576904761,0.48426253785224,0.602920281504853,-0.0930092558444824,"herb","Perennial",-0.528306481961496,10
"Siphanthera cordifolia","Hermaphrodite","self_compatible","none",0.082908919306337,"Open","actinomorphic",-0.23119049119656,-0.108895387917048,-0.252711853167158,-0.677171738213868,-0.473669129663493,-0.39019413343809,-0.0625917627689532,"herb","Perennial",-0.0527299223776409,10
"Sisyrinchium angustifolium","Hermaphrodite","self_compatible","high",0.28067469936981,"Open","actinomorphic",-0.233071218079363,-0.163823770858322,-0.791654200678773,-0.477649330078277,-0.581436442259013,-0.610886225647633,-0.0933859615774799,"herb","Perennial",-0.519608391629919,2
"Sium suave","Monoecious","self_compatible","none",-0.408866832853396,"Open","actinomorphic",-0.209248677563866,0.328034930933998,0.0841271140276016,-0.672183678010479,-0.50360449427336,-0.666059248700018,-0.128365779641535,"herb","Perennial",-0.325351040891357,8
"Smilax anceps","Dioecious","dioecious","none",-1.11276124921035,"Open","actinomorphic",-0.219279220938812,-0.133862834708536,-0.589550820361918,-0.622303075976581,-0.41379840044376,-0.39019413343809,-0.127767834033602,"vine","Perennial",0.138547110126106,6
"Smilax herbacea","Dioecious","dioecious","none",-1.11276124921035,"Open","actinomorphic",-0.189187590813974,-0.058960494334071,0.420966081222361,-0.178365717874891,-0.581436442259013,-0.445367156490476,-0.127468861229636,"herb","Perennial",-0.223873320356287,6
"Smilax hispida","Dioecious","dioecious","none",-1.11276124921035,"Open","actinomorphic",-0.215517767173207,-0.133862834708536,-0.791654200678773,-0.477649330078277,-0.59341058810296,-0.610886225647633,-0.128365779641535,"vine","Perennial",0.718419798897934,6
"Sobralia liliastrum","Hermaphrodite","self_compatible","none",-1.11276124921035,"Tube","zygomorphic",-0.234199654209044,-0.16881726021662,1.31920332707505,4.21112726110811,3.23831608195997,3.1408793419146,8.83962244813098,"herb","Perennial",-0.0934019653826253,14
"Solanum americanum","Hermaphrodite","self_compatible","high",0.299976043355154,"Open","actinomorphic",-0.233071218079363,-0.161327026179173,-0.252711853167158,-0.278126921942686,-0.455707910897573,-0.362607621911897,-0.102654118500435,"herb","Short lived",-0.441325578645722,3
"Solanum carolinense","Dioecious","self_incompatible","low",-0.0833963927015135,"Open","actinomorphic",-0.233071218079363,-0.158830281500024,0.196406769759188,0.425189566735272,-0.28806986908232,0.658093304557238,-0.102654118500435,"herb","Perennial",-0.441325578645722,4
"Solanum cheesmaniae","Hermaphrodite","self_compatible","none",0.100743220765778,"Open","actinomorphic",-0.233071218079363,-0.158830281500024,0.196406769759188,0.370320904497985,-0.533539858883226,-0.114329018176161,-0.102654118500435,"herb","Perennial",-0.296357406452765,10
"Solanum rostratum","Hermaphrodite","self_compatible","low",0.214459463649474,"Open","actinomorphic",-0.229309764313758,-0.148843302783429,0.196406769759188,0.47008210856578,-0.23418621278456,0.76843935066201,-0.091771508436062,"herb","Short lived",-0.441325578645722,3
"Solidago canadensis","Hermaphrodite","self_incompatible","low",-0.144119580100539,"Capitulum","actinomorphic",-0.134019602251772,1.8260817384233,0.196406769759188,-0.402828427027431,-0.527552785961253,-0.279848087333319,-0.119994541130479,"herb","Perennial",-0.151389234259808,9
"Solidago nemoralis","Hermaphrodite","self_incompatible","low",-0.0941369529520708,"Capitulum","actinomorphic",-0.202979587954525,0.45287216489144,0.196406769759188,-0.178365717874891,-0.44074022859264,-0.252261575807126,-0.120891459542378,"herb","Perennial",-0.412331944207131,9
"Solidago rigida","Hermaphrodite","self_compatible","medium",2.0357907941979,"Capitulum","actinomorphic",-0.209248677563866,0.328034930933998,3.56479644170678,-0.342971704586753,-0.32399230661416,-0.23570966889141,-0.116107894678917,"herb","Perennial",-0.325351040891357,3
"Solidago sempervirens","Monoecious","self_compatible","low",-0.276038126209019,"Capitulum","actinomorphic",-0.221786856782548,0.0783604630191149,3.56479644170678,-0.178365717874891,-0.353927671224026,-0.301917296554273,-0.119994541130479,"herb","Perennial",-0.238370137575582,2
"Solidago serotina","Hermaphrodite","self_incompatible","none",-0.20003818025995,"Capitulum","actinomorphic",-0.209248677563866,0.328034930933998,2.44199988439092,-0.278126921942686,-0.0545740251253596,0.38222818929531,-0.119994541130479,"herb","Perennial",-0.151389234259808,9
"Solidago speciosa","Hermaphrodite","self_incompatible","none",-0.0732962505021637,"Capitulum","actinomorphic",-0.22805594639189,-0.0464767709383269,-0.252711853167158,-0.460191119366413,-0.264121577394426,-0.152950134312831,-0.119695568326513,"herb","Perennial",-0.310854223672061,9
"Solidago ulmifolia","Hermaphrodite","self_compatible","high",0.0981707490871185,"Capitulum","actinomorphic",-0.202979587954525,-0.0464767709383269,-0.252711853167158,-0.460191119366413,-0.264121577394426,-0.379159528827613,-0.123582214778074,"herb","Perennial",-0.354344675329948,2
"Sonchus oleraceus","Hermaphrodite","self_compatible","medium",3.13988304408639,"Capitulum","actinomorphic",-0.23394889062467,-0.163823770858322,-0.421131336764538,0.345380603481036,-0.23418621278456,0.602920281504853,-0.0309006455485276,"herb","Short lived",-0.310854223672061,3
"Sonchus tenerrimus","Hermaphrodite","self_compatible","none",0.107231049691711,"Capitulum","actinomorphic",-0.233071218079363,-0.163823770858322,-0.612006751508235,-0.0786045138070952,-0.264121577394426,0.327055166242924,-0.0697671100641439,"herb","Short lived",-0.499312847522905,3
"Sorbus sp.","Hermaphrodite","self_compatible","none",-0.280430357305961,"Open","actinomorphic",0.17014604265392,0.0139762102696566,0.0841271140276016,-0.222564062052439,-0.314132711860837,-0.279848087333319,-0.111623302619423,"herb","Perennial",0.229424016380821,10
"Soulamea terminaloides","Dioecious","self_incompatible","none",-0.943550722538956,"Open","actinomorphic",0.649600820908359,-0.133862834708536,-0.870249959690884,-0.652231437196919,-0.455707910897573,-0.710197667141927,-0.128963725249467,"tree","Perennial",0.903183598383487,6
"Spartium junceum","Hermaphrodite","self_incompatible","none",-1.11276124921035,"Papilionaceous","zygomorphic",-0.171634139907819,-0.158830281500024,0.196406769759188,0.47008210856578,0.843486913170641,-0.279848087333319,-0.119456390083339,"shrub","Perennial",-0.151389234259808,14
"Spenceria ramalana","Hermaphrodite","self_compatible","none",-0.0963327506932344,"Open","actinomorphic",-0.232444309118428,-0.14634655810428,-0.252711853167158,0.0211566902607003,-0.563475223493093,-0.224675064280933,-0.128365779641535,"herb","Perennial",-0.513809664742201,10
"Spermacoce capitata","Hermaphrodite","self_compatible","high",0.214356510271457,"Tube","actinomorphic",-0.171634139907819,-0.0714442177298152,-0.656918613800869,-0.677171738213868,-0.5395269318052,-0.186053948144263,-0.128365779641535,"shrub","Perennial",-0.368841492549244,1
"Spermacoce divaricata","Hermaphrodite","self_compatible","high",0.139987543563152,"Campanulate","actinomorphic",-0.0542283286263905,-0.108895387917048,1.31920332707505,-0.702112039230817,-0.563475223493093,-0.69916306253145,-0.128365779641535,"herb","Perennial",-0.412331944207131,2
"Spermacoce eryngioides","Hermaphrodite","self_compatible","high",0.207531390215301,"Campanulate","actinomorphic",-0.232444309118428,-0.121379111312792,-0.701830476093504,-0.677171738213868,-0.5395269318052,-0.682611155615734,-0.128365779641535,"herb","Perennial",-0.528306481961496,2
"Spermacoce multiflora","Hermaphrodite","self_compatible","medium",0.886119505204829,"Tube","actinomorphic",-0.233698127040297,-0.108895387917048,-0.814110131825091,-0.677171738213868,-0.41379840044376,-0.0591559951237757,-0.128365779641535,"herb","Perennial",-0.368841492549244,11
"Sphaeralcea miniata","Hermaphrodite","partially_self_compatible","none",-0.0484694671832957,"Open","actinomorphic",-0.22805594639189,-0.158830281500024,-0.477271164630331,0.220679098396291,-0.353927671224026,-0.279848087333319,-0.030271532729362,"herb","Perennial",-0.223873320356287,4
"Spiraea alba","Hermaphrodite","partially_self_compatible","low",-0.120712507369597,"Open","actinomorphic",-0.221786856782548,0.0783604630191149,-0.252711853167158,-0.502589631095226,-0.59341058810296,-0.62192083025811,-0.118200704306681,"shrub","Perennial",-0.238370137575582,4
"Spiraea myrtilloides","Hermaphrodite","partially_self_compatible","low",-0.129771688847579,"Open","actinomorphic",-0.226802128470021,-0.133862834708536,-0.252711853167158,-0.502589631095226,-0.533539858883226,-0.500540179542861,-0.118200704306681,"shrub","Perennial",0.138547110126106,4
"Spiranthes lacera","Hermaphrodite","partially_self_compatible","low",0.389664544018999,"Tube","zygomorphic",-0.231817400157494,-0.121379111312792,-0.589550820361918,-0.477649330078277,-0.258134504472453,-0.39019413343809,0.260047225927173,"herb","Perennial",-0.455822395865018,4
"Stachys kouyangensis","Hermaphrodite","self_compatible","high",0.711889081217317,"Tube","zygomorphic",-0.23357274524811,-0.156333536820876,-0.477271164630331,-0.223258259705399,0.244779620973307,0.492574235400081,-0.12716988842567,"herb","Perennial",-0.513809664742201,11
"Stachys sylvatica","Hermaphrodite","self_compatible","low",0.664528770530034,"Tube","zygomorphic",-0.231817400157494,-0.121379111312792,-0.140432197435571,-0.427768728044379,-0.23418621278456,-0.224675064280933,-0.12716988842567,"herb","Perennial",-0.368841492549244,11
"Stachytarpheta cayennensis","Hermaphrodite","self_compatible","none",0.508413883078972,"Tube","actinomorphic",-0.233823508832483,-0.161327026179173,-0.364991508898744,-0.377888126010482,0.0352320687042404,-0.169502041228547,-0.128365779641535,"herb","Perennial",-0.223873320356287,10
"Stachytarpheta indica","Hermaphrodite","self_compatible","high",3.9890925095085,"Tube","actinomorphic",-0.233823508832483,-0.161327026179173,-0.5670948892156,-0.377888126010482,-0.114444754345093,-0.169502041228547,-0.128365779641535,"herb","Perennial",-0.296357406452765,2
"Stachytarpheta jamaicensis","Hermaphrodite","self_compatible","high",0.593611358114981,"Tube","actinomorphic",-0.233823508832483,-0.161327026179173,-0.5670948892156,-0.377888126010482,-0.168328410642853,-0.15846743661807,-0.128365779641535,"herb","Perennial",-0.296357406452765,2
"Stachyurus praecox","Dioecious","self_incompatible","none",-0.599294625581733,"Tube","actinomorphic",3.52712872960349,-0.0839279411255594,-0.477271164630331,-0.402828427027431,-0.204250848174693,-0.224675064280933,-0.122386323562209,"shrub","Perennial",0.0225725723717404,5
"Stackhousia pulvinaris","Hermaphrodite","self_compatible","none",0.0999194059441336,"Tube","actinomorphic",-0.225548310548153,-0.16881726021662,-0.802882166251932,-0.502589631095226,-0.38685657229488,-0.500540179542861,-0.128365779641535,"herb","Perennial",-0.571796933619383,10
"Staelia thymoides","Hermaphrodite","self_compatible","none",0.106345278902586,"Tube","actinomorphic",-0.221786856782548,-0.158830281500024,-0.701830476093504,-0.677171738213868,-0.398830718138826,-0.19708855275474,-0.128365779641535,"herb","Perennial",-0.528306481961496,10
"Staphylea bumalda","Hermaphrodite","self_incompatible","none",-0.270442762876983,"Tube","actinomorphic",-0.140288691861113,-0.158830281500024,-0.656918613800869,-0.672183678010479,-0.28806986908232,0.0511900509809957,-0.115210976267018,"shrub","Perennial",0.42848345451202,5
"Staphylea trifolia","Hermaphrodite","partially_self_compatible","none",-1.11276124921035,"Campanulate","actinomorphic",-0.184172319126501,-0.158830281500024,-0.140432197435571,-0.452709029061328,-0.23418621278456,-0.169502041228547,-0.115210976267018,"shrub","Perennial",0.42848345451202,12
"Stauntonia hexaphylla","Monoecious","monoecious","none",-1.11276124921035,"Campanulate","actinomorphic",-0.0462523477209949,-0.133862834708536,0.757805048417121,-0.0287239117731974,0.244779620973307,-0.169502041228547,0.276977595665738,"vine","Perennial",0.42848345451202,8
"Stegolepis angustata","Hermaphrodite","partially_self_compatible","low",0.266604407901834,"Tube","actinomorphic",-0.229936673274692,-0.0839279411255594,-0.364991508898744,-0.178365717874891,0.514197902462107,1.48568865034302,-0.120185883725017,"herb","Perennial",-0.412331944207131,4
"Steironema quadriflorum","Hermaphrodite","self_incompatible","none",-0.150146693585219,"Open","actinomorphic",-0.232444309118428,-0.133862834708536,-0.600778785935076,-0.0536642127901463,-0.41379840044376,-0.19708855275474,-0.114613030659086,"herb","Perennial",-0.423929397982567,9
"Stellaria graminea","Hermaphrodite","self_compatible","none",0.108779039282213,"Open","actinomorphic",-0.233071218079363,-0.158830281500024,-0.713058441666663,-0.303067222959635,-0.533539858883226,-0.39019413343809,-0.0936849343814462,"herb","Perennial",-0.499312847522905,10
"Stellaria longifolia","Hermaphrodite","self_compatible","none",0.180642487263153,"Open","actinomorphic",-0.231817400157494,-0.158830281500024,-0.724286407239821,-0.328007523976584,-0.587423515180986,-0.610886225647633,-0.0936849343814462,"herb","Perennial",-0.513809664742201,10
"Stellaria longipes","Hermaphrodite","self_compatible","low",0.200250977903582,"Open","actinomorphic",-0.229309764313758,-0.163823770858322,-0.72204081412519,-0.323019463773194,-0.533539858883226,-0.472953668016668,-0.0936849343814462,"herb","Perennial",-0.528306481961496,2
"Stellaria palustris","Hermaphrodite","self_compatible","none",0.176100813473871,"Open","actinomorphic",-0.23394889062467,-0.16881726021662,-0.5670948892156,0.0211566902607003,-0.461694983819546,-0.39019413343809,-0.0936849343814462,"herb","Perennial",-0.479017303415891,10
"Stellaria uchiyamana","Hermaphrodite","self_compatible","none",0.17725336096789,"Open","actinomorphic",-0.232444309118428,-0.16881726021662,-0.701830476093504,-0.278126921942686,-0.533539858883226,-0.638472737173826,-0.0936849343814462,"herb","Perennial",-0.455822395865018,10
"Stellaria uliginosa","Hermaphrodite","self_compatible","none",0.185313928922409,"Open","actinomorphic",-0.233071218079363,-0.16881726021662,-0.791654200678773,-0.477649330078277,-0.533539858883226,-0.638472737173826,-0.0936849343814462,"herb","Perennial",-0.542803299180792,10
"Stellaria yunnanensis","Hermaphrodite","self_compatible","none",0.185089557249648,"Open","actinomorphic",-0.229309764313758,-0.158830281500024,-0.690602510520345,-0.253186620925737,-0.533539858883226,-0.224675064280933,-0.0936849343814462,"herb","Perennial",-0.528306481961496,10
"Stellera chamaejasme","Hermaphrodite","self_incompatible","none",-1.11276124921035,"Tube","actinomorphic",-0.108943243814407,-0.108895387917048,-0.252711853167158,-0.477649330078277,0.424391808632507,-0.39019413343809,-0.110953603538539,"herb","Perennial",-0.484816030303609,5
"Stenactis annua","Hermaphrodite","self_compatible","high",0.218127396429672,"Capitulum","actinomorphic",-0.233071218079363,-0.158830281500024,-0.227561210283283,0.775351393013235,-0.174315483564826,-0.478470970321907,-0.00997254927088803,"herb","Short lived",-0.325351040891357,2
