"","Order_all","Family_all","Genus_all","Species_all","Breeding_system","IMPUTED_Compatibility","Autonomous_selfing_level","Autonomous_selfing_level_fruit_set","Flower_morphology","Flower_symmetry","Flowers_per_plant","Flowers_per_inflorescence","Floral_unit_width","Corolla_diameter_mean","Corolla_length_mean","STYLE_IMPUTED","OVULES_IMPUTED","life_form","lifespan","IMPUTED_plant_height_mean_m"
"191","Brassicales","Brassicaceae","Boechera","Species_all_Boechera stricta","Hermaphrodite","self_compatible","high",28.8548149354064,"Tube","actinomorphic",35,5,10,2.1,1.1,0.175,163,"herb","Short lived",0.575
"192","Boraginales","Nyctaginaceae","Boerhaavia","Species_all_Boerhavia caribaea","Hermaphrodite","self_compatible","high",24.1226062189894,"Campanulate","actinomorphic",500,25,5,0.5,0.5,2.65,1,"herb","Perennial",0.9
"193","Caryophyllales","Nyctaginaceae","Boerhavia","Species_all_Boerhavia erecta","Hermaphrodite","self_compatible","none",23.3078192633131,"Campanulate","actinomorphic",50,15,10,2,2,1.625,1,"herb","Short lived",0.5
"194","Fabales","Nyctaginaceae","Boerhavia","Species_all_Boerhavia tuberosa","Hermaphrodite","self_compatible","none",23.4155256368062,"Campanulate","actinomorphic",10,10,5,0.5,0.5,2.65,1,"herb","Perennial",0.9
"195","Asterales","Asteraceae","Boltonia","Species_all_Boltonia asteroides","Hermaphrodite","self_incompatible","none",15.5627721552455,"Capitulum","actinomorphic",15,15,67.5,67.5,9.1,3,90,"herb","Perennial",1.15
"196","Malpighiales","Bonnetiaceae","Bonnetia","Species_all_Bonnetia sessilis","Hermaphrodite","self_compatible","none",0,"Open","actinomorphic",100,3,60,60,15.6,15,100,"shrub","Perennial",1.5
"197","Caryophyllales","Nyctaginaceae","Bougainvillea","Species_all_Bougainvillea sp.","Hermaphrodite","self_incompatible","none",16.3041119555447,"Open","actinomorphic",1885.13137815192,66.5322477179015,28,17.3004060035439,11.0926496408534,1,1,"herb","Perennial",5
"198","Caryophyllales","Nyctaginaceae","Bougainvillea","Species_all_Bougainvillea spinosa","Hermaphrodite","self_incompatible","none",16.8951904719499,"Tube","actinomorphic",5000,100,28,14,10,1,1,"shrub","Perennial",5
"199","Asterales","Asteraceae","Brachycome","Species_all_Brachycome sp.","Hermaphrodite","self_incompatible","none",14.5331856402997,"Capitulum","actinomorphic",100,5,10,20,2.5,1,120.360750882195,"herb","Perennial",0.800116264652043
"200","Asterales","Asteraceae","Brachyglottis","Species_all_Brachyglottis bellidioides","Hermaphrodite","partially_self_compatible","medium",35,"Capitulum","actinomorphic",1,1,30,30,6.85,5,25,"herb","Perennial",0.05
"201","Asterales","Asteraceae","Brachyglottis","Species_all_Brachyglottis bidwillii","Hermaphrodite","partially_self_compatible","none",15.9167886482864,"Capitulum","actinomorphic",500,20,14.1,14.1,5.1,3,15,"shrub","Perennial",0.5
"202","Asterales","Asteraceae","Brachyglottis","Species_all_Brachyglottis sp","Hermaphrodite","partially_self_compatible","none",15.8183331894595,"Capitulum","actinomorphic",500,20,22,22.4818120725715,12.3845728821125,4,20,"shrub","Perennial",0.25
"203","Asterales","Asteraceae","Brachyscome","Species_all_Brachyscome scapiformis","Hermaphrodite","self_incompatible","none",15.0019324416617,"Open","actinomorphic",1,1,15,15,3,2,35,"herb","Perennial",0.3
"204","Asterales","Asteraceae","Brachyscome","Species_all_Brachyscome scapigera","Hermaphrodite","self_incompatible","none",14.838891675674,"Capitulum","actinomorphic",10,1,12,12,4.1,2,90,"herb","Perennial",0.2
"205","Asterales","Asteraceae","Brachyscome","Species_all_Brachyscome sinclairii","Hermaphrodite","self_incompatible","none",0,"Capitulum","actinomorphic",5,1,20,20,2.5,2,60,"herb","Perennial",0.09
"206","Asterales","Asteraceae","Brachyscome","Species_all_Brachyscome stolonifera","Hermaphrodite","self_incompatible","none",14.8466408471391,"Capitulum","actinomorphic",5,1,12.5,12.5,4.5,2,60,"herb","Perennial",0.15
"207","Brassicales","Brassicaceae","Brassica","Species_all_Brassica fruticulosa","Hermaphrodite","self_incompatible","none",0,"Tube","actinomorphic",20,5,30,15,5.5,1.96,20.2,"shrub","Perennial",2
"208","Brassicales","Brassicaceae","Brassica","Species_all_Brassica rapa","Hermaphrodite","self_incompatible","none",0,"Tube","actinomorphic",50,15,40,10,5,1,26,"herb","Short lived",0.75
"209","Fabales","Polygalaceae","Bredemeyera","Species_all_Bredemeyera microphylla","Hermaphrodite","self_compatible","high",29.450280196356,"Papilionaceous","zygomorphic",50,5,15,6,5.60396218403641,1.5,3.5,"shrub","Perennial",0.25
"210","Myrtales","Melastomataceae","Bredia","Species_all_Bredia hirsuta","Hermaphrodite","self_compatible","low",5.63,"Open","actinomorphic",30,5,120,29.1,0.5,10,100,"shrub","Perennial",1
"211","Poales","Bromeliaceae","Brocchinia","Species_all_Brocchinia acuminata","Hermaphrodite","self_compatible","none",22.1445239759118,"Open","actinomorphic",30,30,30,10.5,10.5,8,191.134250547342,"herb","Perennial",2
"212","Sapindales","Simaroubaceae","Brucea","Species_all_Brucea javanica","Monoecious","monoecious","none",0,"Open","actinomorphic",5000,200,15,1.75,0.9,1,4,"tree","Perennial",2.5
"213","Lamiales","Scrophulariaceae","Buddleja","Species_all_Buddleja mendozensis","Hermaphrodite","self_compatible","high",71,"Tube","actinomorphic",500,20,8,2,4,2.25,143,"shrub","Perennial",1.1
"214","Sapindales","Burseraceae","Bursera","Species_all_Bursera graveolens","Dioecious","dioecious","none",0,"Campanulate","actinomorphic",2500,50,20,4.8,4,1,2,"tree","Perennial",6
"215","Fabales","Fabaceae","Caesalpinia","Species_all_Caesalpinia pulcherrima","Hermaphrodite","self_compatible","low",26.9627977943031,"Open","zygomorphic",2000,60,50,50,10,50,6,"shrub","Perennial",1.5
"216","Poales","Poaceae","Calamagrostis","Species_all_Calamagrostis arundinacea","Hermaphrodite","self_compatible","none",26.0574221517702,"Tube","zygomorphic",60,60,15,1,4,1,1,"herb","Perennial",0.45
"217","Asterales","Asteraceae","Calea","Species_all_Calea lucidivenia","Hermaphrodite","self_incompatible","none",17.0107119956269,"Capitulum","actinomorphic",50,10,10,23.8260783405706,13.3325241209817,3,90,"herb","Perennial",0.480087278616326
"218","Asterales","Asteraceae","Calendula","Species_all_Calendula arvensis","Hermaphrodite","self_compatible","medium",74.2,"Capitulum","actinomorphic",10,1,24.1,24.1,6,3,30,"herb","Short lived",0.25
